issueNumber,prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,DataStructure,i18n,DevOps,Logic,Microservices,ML,Test,Search,IO,UI,Parser,Security,Cloud,BigData,App,GIS,corpus
7199,7210,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,updates to institution citation keys fixes fixes tldrauthors only having a last name are abbreviated is miss abbreviated because name parts containing uni are assumed to be universities eg united airlines is triggers the abbreviation method because from bibtex´s point of view the author only has a last name the name is later removed because java does not classify the first character as an uppercase letter hence the heuristic assumes it is an insignificant word eg {ebay} gets removed {jabref} doesnt backgroundauthors that are institutions can have very lengthy citation keys unless they are abbreviated in some fashion the abbreviations are generated inhttps githubcom jabref jabref blob c cf ace da ce c e eb bc src main java org jabref logic citationkeypattern bracketedpatternjaval which is based on a heuristic that tries to determine a suitable abbreviation based on the content of the specific authorissue is due to a regexp being overly broad when determining if an author is a universityissue was created from where i changed how a company institute is identified in previous versions of jabref an author is an institute if it is enclosed in curly brackets eg {jabref} and i changed it to also include authors who only have a last name eg jabref which means that the author in issue is treated as an institutionthis would not have been an issue if it wasnt because the heuristic for creating a citation key identifies words starting with a lowercase letter in the authors name as an invalid part of an institute abbreviation think of the and in national aeronautics and space administration since the authors name only consist of one word it is removed this is why the workaround tobiasdiez mentioned does not work even if it should changes for identifying universities in the authors names is arbitrary the new regexp matches ^uni vb$ instead of ^uni there are other suggestions in that can be implemented instead the inline institute abbreviation should now work again eg {jabref {jb} } should produce jb i am ignoring the shortauthor field because i find it unclear how and when to use the field eg for multiple authors ill change how institutes are identified so that the author must only have a last name and that last name must contain a space this should only happen if the author originally were enclosed in brackets in all other cases id argue it is acceptable to not abbreviate the author since the name is only one word drawbacks to this approach is that i am using the latextounicodeadapter to remove braces and it doesnt like unbalanced ones todo x log a warning for unbalanced brackets in author s x change in changelogmd described if applicable x tests created for changes if applicable x manually tested changed features in running jabref always required x screenshots added in pr description for ui changes x checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository except for logging when latextounicodeadapter fails otherwise names such as {link{\{o}}ping university} } will generate only uni due to the unbalanced brackets and no warning i dont intend any more code changesthere will be some updates to the documentation change log etc wait i cant check for failed parsinghttps githubcom tomtung latex unicode blob d fcf efade b a b d src main scala com github tomtung latex unicode latex unicodescalal l i guess you can use parse directly is this ready for review tobiasdiez except for javadoc and changelog yes it is ready for reviewwhich parse tobiasdiez sorry i missed to push local commit https githubcom tomtung latex unicode blob d fcf efade b a b d src main scala com github tomtung latex unicode latex unicodescalal this one oothat would indeed work should i put this pr back in draft then i am not sure how to go about this one should i create a latextounicodeparseadapter that throws an exception so that the rest of the code in latextounicodeadapter is not repeated edit i were thinking about the formatter classes which latextounicodeadapter is not i have to admit i had not yet looked at your pr it was just in response to your question what do you want to do tobiasdiez good then in my opinion it is better if the generation warns if there is incorrect latex but i am not sure how to do it in practice i dont have experience with scala java but if i am not misreading the latex unicodeparse i am going to have to check if the result is instanceof fastparsesuccess in which case we need to add fastparse as a dependency i dont know the drawbacks advantages of that approach but if this is the only part of the jabref code that needs this perhaps it is better to leave the code as is we already have farstparse as a dependency so thats not a problem i agree it would be nice to check for parsing errors so i support you here sadly only morally since i dont have any scala experience too fastparse is an indirect dependency from latex unicodethe issue i am having is that latex unicodeparse returns a fastparsecoreparsed instance unless i am missing something it means i must be able to import fastparsecore which i cannot right nowshould i add fastparse to module infojava i am missing something in the jabref building process ill see if i can figure out yes in principle importing it should work however there could be problems since fastparse is not yet modularized and we have a workaround in place https githubcom jabref jabref blob fd d f cbfc de e e d bac e buildgradlel l so dont spend too much time trying to make it work tobiasdiez you were right for some reason my first attempt did not work i need to check one more thing {european union {\{a}}viation safety agency} euaesa but i cant right now so i am putting this back in draft thank you for your help tobiasdiez ❤️ i removed one test case because i believe is out of scope for this pr how to deal with restricting the number of characters between the bracketedpattern citationkey is a different issue eg a bracketed pattern that should only have one character ö can by accident turn into two characters oe in the citation key generation i’ll be looking at it shortly dinner on december at christoph notifications githubcom mailto notifications githubcom wrote siedlerchr commented on this pull request in src main java org jabref model strings latextounicodeadapterjava https githubcom jabref jabref pull discussion_r return a string with latex resolved into unicode throws illegalargumentexception if the latex could not be parsed public static optional parse string infield throws illegalargumentexception { objectsrequirenonnull infield string toformat underscore_matchermatcher infield replaceall replacement_char try { var parsingresult latex unicodeparse toformat if parsingresult instanceof parsedsuccess { string text parsingresultget value toformat normalizernormalize text normalizerformnfc return optionalof underscore_placeholder_matchermatcher toformat replaceall _ } else { return optionalempty } } catch throwable throwable { the try and catch can now be removed — you are receiving this because you authored the thread reply to this email directly view it on github https githubcom jabref jabref pull pullrequestreview or unsubscribe https githubcom notifications unsubscribe auth aat nz t f igy gr tbesdswemthancnfsm vdlj nq is this ready for review i think it looks good is this ready for review i think it looks good yup it is ready tobiasdiez good catch apparently i did not examine my assumptions enough my concerns regarding including it is based on https githubcom jabref jabref pull issuecomment and others i when using in the bibtex key generator the non ascii characters are converted to a good representation as in your example göd goe because the bibtex tooling is not fully utf biblatex biber is but not the more commonly used bibtex tool my thoughts were that to the largest extent possible bibtex citation keys should be ascii ansi only in which case should not be added as a test case if {ebay} is successful it is likely that will be as well from bibtex java´s point of view both contain only a last name that starts with a lowercase letter and it was the institute abbreviation method that removed 杨秀群 i am not convinced that the currently generated citation key is correct but you seem to know more about this particular issue than i so feel free to correct me 😛 i based my decision on xiaodongcenturys comment 杨 秀群 but not 杨秀群 the former has a space between last name and first name of a chinese namein my opinion the correct citation key should be either 杨 or 秀群 ie based on the documentation the citation key shoul be the last name with ebay i know the citation key is correct however all of that being said and my apologies about the rather lengthy reading if this is how jabref is used perhaps the test case should be added anyway as we have quite a lot of chinese users it would be good to support this as far as possible thus if the user enters chinese authors then i would say we should generate a key with chinese characters in the best case one would actually replace the chinese character by their romanization but im not sure if there exist a convenient library for thisfor now i would say we simply add 杨秀群 as a test with whatever result it currently produces for now i would say we simply add 杨秀群 as a test with whatever result it currently produces sure in the best case one would actually replace the chinese character by their romanization but im not sure if there exist a convenient library for this pinyin j http pinyin jsourceforgenet seem to be the most popular java alternative however given that there isnt a need of high performance clean up operation there are more popular javascript libraries https githubcom hotoo pinyin blob master readme us_enmd i dont know if there is an interest for this thanks also for the research concerning pinyin libraries lets see if users report this as a feature request siedlerchr tobiasdiez thank you both for your time reviews and suggestions they are appreciated thank you allthe jabref b b works perfectly with chinese namesthanks again
7200,7224,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,fix clipboardmanager prefs ordering fixes change in changelogmd described if applicable tests created for changes if applicable x manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository
6369,7225,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,fix some fetcher test this pr fixes some of the failing fetcher tests specified in namely x jstor result differs x citeseer result differs x titlefetcher change format x disable compositefetchertest on ci change in changelogmd described if applicable tests created for changes if applicable x manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository home runner work jabref jabref src test java org jabref logic importer fetcher compositesearchbasedfetchertestjava error cannot find symbol disabledonciserver produces to many requests on ci ^ symbol class disabledonciserver fixed 😄
5804,7229,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,disable acm google scholar jstor we cannot get the acm fetcher working nor the google scholar jstor has a traffic limit thus we disabled them x change in changelogmd described if applicable tests created for changes if applicable manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository is the jstor fetcher working in principle and only hits the quota limit after a certain amount of usages how many per day not on my machine not at dominiks please execute the web search foryourself for a triple check 😅✌️tobias diez schrieb am mi dez is the jstor fetcher working in principle and only hits the quota limit after a certain amount of usages how many per day — you are receiving this because you authored the thread reply to this email directly view it on github or unsubscribe i remember that it worked a while ago maybe they require some cookies or whatever to be presentedit they now also use recaptcha i tried some access with curl curl https wwwjstororg open search queryau a haman au a medlin
7197,7232,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,add a more descriptive path when directory cannot be found issue problem when you try to download a pdf lookup search full documents online and you dont have a file directory set an alert tells you that you should follow a path to set your file directory preference file but that path is not correct because to set the file directory you need to follow this path options preference linked files main file directory suggested changes change the message to _main file directory not set check the preferences linked files or the library properties_ screenshots fixes change in changelogmd described if applicable tests created for changes if applicable x manually tested changed features in running jabref always required x screenshots added in pr description for ui changes x checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository please see https docsjabreforg setup databasepropertiesoverride default file directoriesyou can define relative directories in the library properties and thus the main file directory can be empty in addition theres a checkbox to always use the bib file location which will override all other settings suggestionchange the message to no file directory set or check the preferences linked files or the library properties thanks for the review i added some changes 😀 huh i think we totally forgot your pr when thinking about the issue with but since your pr is now independent of this issue i dont see any cause not to merge since every other remark is implementedsorry for the delay and thanks for your work
7237,7240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,add traditional chinese fixes https wwworaclecom java technologies javase jdk jre suported localeshtmlneed to look into crowdin how to map it change in changelogmd described if applicable tests created for changes if applicable manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository
7239,7243,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,fix normalize pages formatter not replacing dashes fixes x change in changelogmd described if applicable x tests created for changes if applicable x manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository for devcall i would suggest we weaken the regex to follow the biblatex def a range is something optionally followed by one or more dashes optionally followed by some non dash eg as a follow up to https githubcom jabref jabref pull i added unprotecttermsformatter i was not sure about the naming because it is not an opposite one https githubcom jabref jabref issues issuecomment unfreezeallwords was the old proposalthe discussion continued at https githubcom jabref jabref issues issuecomment regarding the case pages i was unsure i opted to also to reformat them
7257,7260,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,improved detection of long dois within text fixes a checkstyle issue of change in changelogmd described if applicable x tests created for changes if applicable x manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository
7194,7269,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,only disable move to file dir when path equals fix equals in path methodfixes the dialog is now only disable when the file is already in the file directory x change in changelogmd described if applicable x tests created for changes if applicable x manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository
7287,7290,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,fix for issue fix issue where the about dialog doesnt open a second timefix for issue change in changelogmd described if applicable tests created for changes if applicable x manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository thank you for the quick action taken faeludire
7177,7292,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,fixed exception about missing custom css file fixes java exception when trying to open the preferences with missing custom themeafter some testing i found that there two main paths that could result in the same failure the css file being missing before application start and changing the name of the css file while the application is running to resolve the latter i think the best approach is to check the custom css file existsthis is already done for the theme as used for most of the application however the preview viewer has its own css url logicrather than add file checking logic to the preview viewer i have refactored and moved the theme logic of preview viewer into theme so that all css url logic is encapsulated in that class i have also put the logic that checks that the url is valid and filters it to an optionalempty into one new method additionalcsstoload in place of the field of the same name this ensure that the file existence check is performed in all cases rather than just at construction of the theme objecti have kept the optional field so there should be no overhead to this approach for the built in themes and only the minor and necessary overhead of file existence checking for the custom themefor manual testing i checked previews and overall appearance for default theme are correct after restart previews and overall appearance for dark theme are correct after restart previews and overall appearance with a custom theme with a valid name are correct after restart live changes to the custom theme still work in general and for preview rename custom theme so that the configured theme is no longer correct before application start the preview is no longer themed but there is no error the preview theme is restored when the filename is restored to the configured value without restarting the application restart rename custom theme so that the configured theme is no longer correct while application is running the preview remains themed typically sized css themes are data url embedded and so survive file removal these tests were run both with the gradle run task and on the built binary rationale gradle presents the dark theme as a file while the binary has it built in on a jrt url so the results could be different pr tasks x change in changelogmd described if applicable x tests created for changes if applicable x manually tested changed features in running jabref always required x screenshots added in pr description for ui changes n a x checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository thanks for the work and also thanks for adding a test is this ready nowive justed add some test coverage for theme live reloading the change to it was minor but this should cover all the changes now all being well from ci pipeline i will remove the draft status 👍 i get an npe with the file watching themetest in the github ci pipeline that i dont get when running the test locally and the only thing i can see on the line with npe that could do that is closing the watchservice which functionally looks correct but perhaps is open to memory consistency issues so ive added volatile to the watchservice and i take a local copy to null check before closing in commit d c f b f a b e ive put a condition on that last test ive added so it only runs on windows ill try to figure out why it is behaving differently in the pipeline without holding up this pr as it is very likely a test artifact its quite complicated with needing to run up the file watching service and mock the javafx sceneive given a final quick manual test after the last commitfetcher tests fail with too many requests probably just because im hammering the ci and this is usual i guess the failing of the authors is usual for a first contribution so nothing to worry aboutonly thing that i am unsure of is why the mac osx create installer task fails consistently if thats something i need to fix let me knowfrom my perspective happy for this to be given a final review and merge 👍 docrjp the mac os will always fail because it requires some keys secrets however githubaction does not pass these to forks linux and file watching locking is a complex issue linux file system works completely different from windows eg there is no kind of lock for a filefetcher test are another non related issue only relevant if you worked on them i agree with tobiasdiez we should merge this one now as this is an improvement already bug has been fixed and especially extracting theme logic out of foreign classes is very good even though the theme architecture is not perfect but this goes beyond this pr codewise looks good also to me tests have passed so ill merge this thank you for your work here and for accepting our commnts about it i hope you liked working on jabref we would be happy if you decide to continue to contribute thank you for your work here and for accepting our commnts about it i hope you liked working on jabref we would be happy if you decide to continue to contributeabsolutelythank you all siedlerchr calixtus tobiasdiez for your valuable feedback and support all of it was very much appreciated its a great community herei will definitely keep contributing jabref caught my eye on codetriage because i used over years ago as a postgraduate in private industry since and now wanting to give back it couldnt be more perfect 😄
7291,7296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fix typo in conversion for small pi fixes there is a typo in the unicode latex html conversion x change in changelogmd described if applicable x tests created for changes if applicable x manually tested changed features in running jabref always required x enter $\pi$ in abstract field x convert unicode to latex in context menu x screenshots added in pr description for ui changes x checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository
7264,7302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,added keyboard shortcuts clear set read status added keyboard shortcuts with defaults for clear read status alt c set read status to read alt r set read status to skimmed alt s fixes x change in changelogmd described if applicable tests created for changes if applicable x manually tested changed features in running jabref always required screenshots added in pr description for ui changes x checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository ups thought i had to close the pull request but i think i have to wait until you merge it if everybody is happy ill think i merge thanks 😄
4342,7338,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,fix expansion of bracketed expressions in regexpbasedfilefinder fixes contains two issues the bracketed pattern title does not refer to the standardfield title but a special pattern intended to give nicer output this is why dashes dont work see https githubcom jabref jabref issues issuecomment it is intended and can be avoided by using title an expanded bracketed pattern is interpreted as a regexp which it should not this is why parenthesizes doesnt work a pattern that expands into abc will match abc but not abc if the expanded bracketed pattern contains characters that have a special meaning in regexp such as a parenthesis and brackets it becomes a probleman entry with the title regexp from a z and the bracketed expression title would match a file titled regexp from b but not a file named regexp from a z the goal of this prmatch files whose expanded bracketed pattern includes symbols that can be miss interpreted regex all expanded brackets will match literally using patternquote i dont see a reasonable use case for allowing a bracket to expand into an actual regex cleaned filenames _in addition_ to matching the regularly expanded brackets they will also match cleaned file names it will find files containing both acm ieee cs and acm_ieee cs note regex can still be used outside of the bracketed patterns except for character classes since they will be interpreted as a bracketed pattern issues neither addressed in this pr nor the current master files that get truncated due to length character classes in the regexpbasedfilefinder in the following pattern title a z \\ extension a z is treated as if it is a bracketed pattern bracketedexpressions are only expanded in the file name not in the directory name checklist x check if parts can be replaced by a glob getpathmatcher x improve finding and parsing bracketed expressions x fix this particular use case using regexp literals \q\e in the regexp x add type safety to the expanded bracket return a compiled pattern when it is supposed to be a regularexpression x check that the expanded bracketed expression result in a correct filename and or convert it into one avoid issues finding jabref generated filenames 😱 x add test case for an expression that would result in a jabref corrected filename acm ieee cs information technology curriculum acm_ieee_cs information technology curriculum i dont think this can be done reliably within the scope of this pr x make sure a warning appears in the debug log if a filename dirname is expected to be too long x refactor fileutilcreatefilenamefrompattern so the same code is used i dont think this can be done reliably within the scope of this pr x add javadoc improve variable names and comments x change in changelogmd described if applicable x tests created for changes if applicable x manually tested changed features in running jabref always required the manual test was only performed with the example given in https githubcom jabref jabref issues issuecomment x screenshots added in pr description for ui changes x checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository this needs deeper thinking at review at first gut feeling author text should be expaned this is not possible any more in this pr see remove tests not sure whether we really want that we need to really read the pr description and the linked issue for a proper feedback this needs deeper thinking at review at first gut feeling author text should be expaned this is not possible any more in this pr see remove tests this is possible in this pr ill review my pr description and see if i can clarify koppor siedlerchr sorry about that sometimes it is a bit too easy to tunnel vision and assume something is obvious while forgetting all the assumptions needed to make it obvious the pr description is updated and hopefully more readable
7344,7352,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,fixes regex again in previewviewer fixes apparently i did not pay enough attention while copy pasting in intellij or checking the method again afterward see https githubcom jabref jabref pull pullrequestreview for the original regex note that to reproduce it in the current jabref you need to have the preview pane open while searchingsorry about this one change in changelogmd described if applicable tests created for changes if applicable manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository
4508,7355,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,fix harvard exporter by changing authorsformatter the layout files were still using the old formatter chaining for authors and therefore were responsible for removing braces also fix extensionfixes x change in changelogmd described if applicable tests created for changes if applicable x manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository for other layout files i have created a follow up issue https githubcom jabref jabref issues k kaw pnf mkmdsmphz i simply had to replace the old formatters totally forgot that we changed the format implementation so sorry for bothering you we dont have any tests for this exporter we dont have any tests for the templateexporter the layout file based but i guess it would make sense to add some refs
7354,7357,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,export urldate to msoffice fixes x change in changelogmd described if applicable x tests created for changes if applicable x manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository
7354,7358,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,export full month name instead of number in ms office follow up fix from x change in changelogmd described if applicable x tests created for changes if applicable x manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository
6840,7368,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,add migration to special field this pr migrates all occurrences of special field values in the keywords into their respective special fieldsfixes x change in changelogmd described if applicable x tests created for changes if applicable x manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository
6994,7379,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,fix alt keyboard shortcuts do not work user can use checkmenuitem shortcut only when they click the tab that is because the event will not be created until user click the menu in original version such that i create the event when we intial the gui in this case the issue is fixed fixes x change in changelogmd described if applicable tests created for changes if applicable x manually tested changed features in running jabref always required x screenshots added in pr description for ui changes x checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository hi fu i tried to fix the remaining issue i mentioned quickly by myself but it seems that you did not grant write access to your pr branch so please fix the remaining issue then we can merge also changelogmd needs some conflict resolutioni have fix the remaining issue thanks for your merge now you have introduced a lot of indentation changes in jabrefframe https githubcom jabref jabref pull files please undo them now you have introduced a lot of indentation changes in jabrefframe https githubcom jabref jabref pull files please undo themi have undo them and its ok now
7414,7417,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,added keyboard shortcut for merging entries fixes user submitted a patch change in changelogmd described if applicable tests created for changes if applicable manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository
6962,7421,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,add selection copy to preview window fixes added a feature that allows users to copy highlighted text in the preview windowscreenshot c ff e c cb ea e da cdd https user imagesgithubusercontentcom e b eb a c eef ab png x change in changelogmd described if applicable tests created for changes if applicable x manually tested changed features in running jabref always required x screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository
7415,7438,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,fixes the issue non valid number as font size results in an uncaught exception fixes x change in changelogmd described if applicable tests created for changes if applicable x manually tested changed features in running jabref always required screenshots added in pr description for ui changes checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository please fix the checkstyle issues otherwise lgtm calixtus the problem is that the onlyintegerformatter returns null for no value and this will throw an exception in the spinner integerconverter was my first attempt either just to comment on that siedlerchr the textformatter also returns null on no input at least when i did a manual test isnt it possible to pass a default value as an argument to the constructor calixtus are you referring to the onlyintegerformatter or the null reference exception in either case a default value is passed to the textformatter but a null reference exception can still happen the database tests fail can someone elaborate on this the database test sometimes fail for no reason not related to you changes calixtus are you referring to the onlyintegerformatter or the null reference exception in either case a default value is passed to the textformatter but a null reference exception can still happeni was referring to the onlyintegerformatter but i am satisfied thank you for your work here calixtus you are welcome calixtus i think you need to approve before we can merge since you requested changes
7437,7440,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,zbmath fetcher add zbmath to the public databases which can be chosen when updating an entry with bibliographic information from the web see fixes screenshot https user imagesgithubusercontentcom fb cc aee eb fed ccad png screenshot https user imagesgithubusercontentcom aec aef eb f c png x change in changelogmd described if applicable x tests created for changes if applicable x manually tested changed features in running jabref always required x screenshots added in pr description for ui changes x checked documentation https docsjabreforg is the information available and up to date if not created an issue at or even better submitted a pull request to the documentation repository in the fetcher tests src test java org jabref logic importer fetcher zbmathtestjava did not fail but some tests for other fetchers i think this failures are not due to my changes thank you for the help with the authorlist classi added the requested changes three fetcher tests from other fetchers failed but not from the zbmath fetcher i work for them i wrote this sometime ago on gitterbut you might not follow all messages there
