issueNumber,prNumber,Util,Network,i18n,Test,IO,corpus
5806.0,6893,1.0,0.0,0.0,1.0,1.0,reenable the xflatmaptestmaybesingle and make sure all flatmap variants behave the same when the flow is cancelled disposed while the mapper function is executing thus the returned inner source doesnt get subscribed to at all while adding the extra tests i noticed two flatmap variant is missing from single a combiner of the original and inner success item flatmap function bifunction a notification type mapper flatmap function function the same combiner variant for maybe received a marble diagram too image
6892.0,6893,1.0,0.0,0.0,1.0,1.0,reenable the xflatmaptestmaybesingle and make sure all flatmap variants behave the same when the flow is cancelled disposed while the mapper function is executing thus the returned inner source doesnt get subscribed to at all while adding the extra tests i noticed two flatmap variant is missing from single a combiner of the original and inner success item flatmap function bifunction a notification type mapper flatmap function function the same combiner variant for maybe received a marble diagram too image
5806.0,6897,1.0,0.0,0.0,0.0,1.0,https rawgithubcom wiki reactivex rxjava images rx operators maybeambwithpng image https rawgithubcom wiki reactivex rxjava images rx operators maybeblockinggetpng image https rawgithubcom wiki reactivex rxjava images rx operators maybeblockinggetvpng image https rawgithubcom wiki reactivex rxjava images rx operators maybecachepng image https rawgithubcom wiki reactivex rxjava images rx operators maybecomposepng image https rawgithubcom wiki reactivex rxjava images rx operators maybeconcatwithpng image https rawgithubcom wiki reactivex rxjava images rx operators maybecountpng image https rawgithubcom wiki reactivex rxjava images rx operators maybedefaultifemptypng image https rawgithubcom wiki reactivex rxjava images rx operators maybedelayppng image https rawgithubcom wiki reactivex rxjava images rx operators maybedelaytpng image https rawgithubcom wiki reactivex rxjava images rx operators maybedelaytbpng image https rawgithubcom wiki reactivex rxjava images rx operators maybedelaytspng image https rawgithubcom wiki reactivex rxjava images rx operators maybedelaytsbpng image https rawgithubcom wiki reactivex rxjava images rx operators maybedoaftersuccesspng image https rawgithubcom wiki reactivex rxjava images rx operators maybedoafterterminatepng image https rawgithubcom wiki reactivex rxjava images rx operators maybedofinallypng image https rawgithubcom wiki reactivex rxjava images rx operators maybedoondisposepng image https rawgithubcom wiki reactivex rxjava images rx operators maybedoonsubscribepng image https rawgithubcom wiki reactivex rxjava images rx operators maybedoonterminatepng image https rawgithubcom wiki reactivex rxjava images rx operators maybeflatmapobservablepng image https rawgithubcom wiki reactivex rxjava images rx operators maybeflatmappublisherpng image https rawgithubcom wiki reactivex rxjava images rx operators maybeisemptypng image https rawgithubcom wiki reactivex rxjava images rx operators maybemergewithpng image https rawgithubcom wiki reactivex rxjava images rx operators mayberepeatnpng image https rawgithubcom wiki reactivex rxjava images rx operators mayberepeatpng image https rawgithubcom wiki reactivex rxjava images rx operators mayberepeatuntilpng image https rawgithubcom wiki reactivex rxjava images rx operators mayberepeatwhenpng image https rawgithubcom wiki reactivex rxjava images rx operators mayberetryfpng image https rawgithubcom wiki reactivex rxjava images rx operators mayberetrygpng image https rawgithubcom wiki reactivex rxjava images rx operators mayberetrynpng image https rawgithubcom wiki reactivex rxjava images rx operators mayberetrynfpng image https rawgithubcom wiki reactivex rxjava images rx operators mayberetrypng image https rawgithubcom wiki reactivex rxjava images rx operators mayberetrywhenpng image https rawgithubcom wiki reactivex rxjava images rx operators maybeswitchifemptympng image https rawgithubcom wiki reactivex rxjava images rx operators maybeswitchifemptyspng image https rawgithubcom wiki reactivex rxjava images rx operators maybetakeuntilmpng image https rawgithubcom wiki reactivex rxjava images rx operators maybetakeuntilppng image https rawgithubcom wiki reactivex rxjava images rx operators maybetimeoutmpng image https rawgithubcom wiki reactivex rxjava images rx operators maybetimeoutmmpng image https rawgithubcom wiki reactivex rxjava images rx operators maybetimeoutppng image https rawgithubcom wiki reactivex rxjava images rx operators maybetimeoutpmpng image https rawgithubcom wiki reactivex rxjava images rx operators maybetimeouttpng image https rawgithubcom wiki reactivex rxjava images rx operators maybetimeouttmpng image https rawgithubcom wiki reactivex rxjava images rx operators maybetimeouttspng image https rawgithubcom wiki reactivex rxjava images rx operators maybetimeouttsmpng image https rawgithubcom wiki reactivex rxjava images rx operators maybetopng image https rawgithubcom wiki reactivex rxjava images rx operators maybetoflowablepng image https rawgithubcom wiki reactivex rxjava images rx operators maybetoobservablepng image https rawgithubcom wiki reactivex rxjava images rx operators maybetosinglepng
6880.0,6899,1.0,0.0,0.0,0.0,1.0,flowable observable maybe and single now have a concateagerdelayerror delegating to the appropriate concatmapeagerdelayerror operatorin addition maybe and single received an overload concateager iterable int to expose the maxconcurrency option already present in the rest of the typesnote that completableconcateagerdelayerror is essentially the same as mergedelayerror because there are no items to keep emitting in order the flowable and observable variant of concateager also received fresh marble diagrams related flowable observable image maybe image single image https rawgithubcom wiki reactivex rxjava images rx operators singleconcateagerinpng image https rawgithubcom wiki reactivex rxjava images rx operators singleconcateagerpnpng image https rawgithubcom wiki reactivex rxjava images rx operators singleconcateagerdelayerroripng image https rawgithubcom wiki reactivex rxjava images rx operators singleconcateagerdelayerrorinpng image https rawgithubcom wiki reactivex rxjava images rx operators singleconcateagerdelayerrorppng image https rawgithubcom wiki reactivex rxjava images rx operators singleconcateagerdelayerrorpnpng
6947.0,6960,1.0,0.0,0.0,1.0,1.0,just a backport to x of the fix for the scalar queue max concurrency issue already for x in the code for the fix has been added and also the test for itin addition as was also done for the corresponding test for flowableflatmap has been added
696.0,6969,1.0,0.0,1.0,1.0,1.0,adds the new system property rx schedulerdrift tolerance unit to allow specifying a more fine grained tolerance amount
6987.0,6996,1.0,0.0,1.0,1.0,1.0,i used a junit testrule to suppress handling of undeliverableexception for test methods annotated with suppressundeliverable this approach is coarser than the suggested approach it suppresses the handling of all undeliverableexceptions for the entire annotated test method i thought this approach was clean but i can switch to the suggested approach if preferredi added suppressundeliverable to most tests that were logging undeliverableexceptions with the test method in the stack trace this may be more suppression than was required so just let me know
7001.0,7028,1.0,0.0,0.0,1.0,1.0,issue above test can probabilistically throw an exception thus above assertion would be invalid i have removed the invalid assertion
711.0,7163,1.0,0.0,0.0,1.0,1.0,the testscheduler is a bit inconsistent regarding the use of rxjavapluginsonschedule it extends scheduler so the scheduledirect methods do invoke the hook whereas the workers schedule methods dontthis pr adds a constructor flag to enable the use of the hook in the workers schedule methods as well this addition should avoid issues with existing tests not expecting the hook to be invoked all of a sudden
716.0,7164,1.0,0.0,0.0,0.0,1.0,remove unnecessary sentence from newthreadworkerscheduleactual
706.0,7165,1.0,1.0,1.0,1.0,1.0,this pr adds front fusion support to flowableconcatmapcompletable flowableconcatmapmaybe flowableconcatmapsingle observableconcatmapcompletable observableconcatmapmaybe observableconcatmapsingle the operators have been tidied up by factoring out common code pathsin addition the deferredscalarsubscription s fusion emission had to be in async fusion mode onnext null is generally expected from the upstream but deferredscalarsubscription sent the value itself now it correctly sends null deferredscalardisposable already did this correctly
