prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,DataStructure,i18n,DevOps,Logic,Microservices,Test,Search,IO,UI,Parser,Security,App,corpus
7549,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,add ability to insert arxivid pasted arxivid creates new bibentry change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at or even better submitted a pull request to the documentation repository thanks again for your contribution thats very useful
7551,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,fix for issue opening bibtex file doubleclick from folder with spaces not working change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at if i double click on a bib file while jabref is not running then jabref opens it no longer gives me the error message however it does not open the file which i double clicked if i double click on a bib file while jabref is running it opens a new library called untitled but not the file i double clicked if i open jabref first and then open a file using file → open library it works finei tested these three ways to open a bib file got no errordouble click while jabref not running click while jabref running video aboveopen library
7552,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,ui fix for group icon link issues that are eg link it eg fixes title of the pr must not reference an issue because github does not support autolinking there fixes replaced the default group play icon by small circle change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at can you check if the color thing fixes as welli checked it and also updated the screenshots in fixes all issues mentioned in cool for me record looks appropriate thats awesome i agree record looks the best thanks again
7552,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,ui fix for group icon link issues that are eg link it eg fixes title of the pr must not reference an issue because github does not support autolinking there fixes replaced the default group play icon by small circle change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at can you check if the color thing fixes as welli checked it and also updated the screenshots in fixes all issues mentioned in cool for me record looks appropriate thats awesome i agree record looks the best thanks again
7558,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,allow identical group names link issues that are eg link it eg fixes title of the pr must not reference an issue because github does not support autolinking there allow creation of groups with names that already exist somewhere in the group hierarchythis in the essence fixes by making repeated group names first class citizens in jabref allowing to create them in the gui with a warning of course it seems suitable for many users as judged by group interface discussions and does not bring any undesired consequences i played for a while with it everything works as expected assuming you are fine with the fact that two groups with the same names contain always the same entries for me this seems ok i offer this pr since the fix was very simple seh sunday evening hack and brings a lot of useful functionality imho the alternative name suggestions are possible but will need considerably more effort screenshot at change in changelogmd described in a way that is understandable for the average user if applicable – not yet but will do later sg if applicable – seems not all tests pass sg for ui changes if not created an issue at what should happen if the user renames one of the groups if the other group is not renamed as well then it contains no itemsa decent and easy strategy would be to detect this case and leave the old group name as well as the new group name in all entries of the original group then both the new renamed group and the old group will contain the same entries and from the point of renaming they start their independent life so to say amending the rename code should be easy i can do thata more elaborate solution would be to ask if a user wants to reassign the entries to the new group to the old group s or to all of them similar to the question that is asked when changing group hierarchical content but this is more work so the first try would be to leave entries in both old and new group as by default i think its already possible to have to groups with the same entries group a is an assign entries manually group and group b is a keyword based group for the field groups and value the name of group a the only constraint is currently that group a and group b have to have different names this is exactly what i am trying to avoid i mean i try to remove this constraint and allow users to create groups with identical names if they wish so but something as group a dup as a workaround doesnt seem to bad does this work is it already sufficientwell for my purposes of using jabref no it is not sufficientthe primary need is to allow identical group names in different parts of the hierarchy without this i just can not use the groups of example i can not migrate automatically my bibliographies from zotero where i do have identical group names in different parts of the tree and migrating our old jabref x group assignment is also not possiblethe fact that two groups with the same name always get the same entries is for me an u ticipated feature which can be put to good use once you understand it actually think about groups not as tree leaves but as _sets_ in a mathematical sense a set group is defined by its members and the same set can be a member of any other sets eg branches of a tree if i need to define a special group of a different kind then ill probably find it too complicated to maintain and will not do it think what happens when i rename your primary group group a all my symlink keyword based groups group b and friends will become invalid unless jabref fixes them automatically and how does it know when to fix keyword groups and when not most often when i change a keyword in an entry this means that it must appear in a different keyword group not that the original keyword group is retargetted to a new keyword what should happen if the user renames one of the groups if the other group is not renamed as well then it contains no itemsalso removing a group should leave entries assigned to the group if other instances of the same group exist i can take care of this as well im a bit undecided on the one hand i agree that allowing duplicate names would be natural and useful in some cases on the other hand it feels like opening a small box of pandora since there are so many things you have to think about renaming groups deleting moving in the tree manually editing of the groups tree in the bib file also it makes it harder to migrate to other solutions say id based or full path of group since the name is no longer unique another point is that we were thinking about adding a nice user interface for the groups and for this a group name group in tree map would be needed in summary allowing duplicate names definitely increases the burden for future mainte ce im tending to keep the error advanced users such as yourself can then still add groups with the same name by editing the groups tree manually in the bib file jabref developers what do you think im a bit undecided on the one hand i agree that allowing duplicate names would be natural and useful in some casesvery much so on the other hand it feels like opening a small box of pandora since there are so many things you have to think about renaming groups deleting moving in the tree manually editing of the groups tree in the bib file it seems to be not that bad actually less dangerous than having full paths in group namesthe mentioned actions seem to make a closed complete set of functions crud renaming a group is pretty much as it is now extension will be if another group with the same name exists leave the old group name in all entries and add the new group name if the group was unique remove old group name from entries add new group name to these entries very natural no information is lost the action is actually reversible the user can later rename the new group again move it in the tree or weed out some entries without affecting the original group deleting the group is very similar to renaming if another group with the same name exists no entries need to be changed otherwise group name is removed from all entriesim now experimenting with this functionality in my branch and will add modifications for and to the pr moving in the tree trivial as it is now just change the position in the list and the indentation number can be done both in gui and by editing sed editing the bibtex file manually editing of the groups tree trivial – just delete one row and insert it in another position if yo want it elsewhere this is how i produced the test cases with identical groups before the patch of this pr was implemented tree editing is independent from entry editing unless you want to rename the group manually and retain all entries in it editing groups in entries exactly as it is now just add a group name you want and you have added the entry to that named group it will appear in all places of the tree where this group is mentioned the entry editing is independent from the treeno dangers seem to be lurking so far also it makes it harder to migrate to other solutions say id based or full path of group since the name is no longer unique another point is that we were thinking about adding a nice user interface for the groups and for this a group name group in tree map would be needed in summary allowing duplicate names definitely increases the burden for future mainte cethe most painful migration was from groups x to groups where a lot of people including me lost their group assignment data well my day was saved by a subversion repo where all my databases reside and a bunch of unix scripts that restored the group assignments others might have been less luckyi see the group assignment by people to be a very valuable information – a lot of manual work went into assigning and classifying entries and people rely on them when finding information they need quicklyso an information preserving migration strategy will be needed anywaya possible migration would be when migrating from the current pr to a tree where groups in different tree branches are different if the new format supports the linked groups ie groups that all get the same entries when an entry is added to one of them convert synonymous groups to such entries if the new format does not support such functionality just retain groups with identical names and identical sets of entries and warn the user that the behaviour of jabref has changed when migrating from the old group format x to the new one as in this pr if all groups have unique names nothing needs to be changed if some groups in different places of the tree have the same name make only those groups unique by either appending a group parent names as in treatment medicine asthma and treatment biocompatibility surfaces or by appending just a serial number and warn the user about renaming the user can then adjust group names if they wish but must importantly their precious division of entries into groups is not lost im tending to keep the error advanced users such as yourself can then still add groups with the same name by editing the groups tree manually in the bib filewell even if i go for this i and my colleagues need some reassurance that jabref will keep the present functionality in the future so that our work of adding these groups and assigning entries to them does not go down the drain and keeping such functionality in sight is probably as much work for the jabref team as keeping it with the suggested changes added also if i need to use external scripts editors for managing my bibtex file well its doable but i lose some integration and the nice jabref features like auto fetch of bibliographies and oa papers would be a pity also it does not seem like a good advertisement for a gui program to say well you of course can have this feature but you need to save data open a text editor edit groups by hand watch out the syntax restart reread the data into jabref jabref developers what do you thinkkeen to hear the answers update in commits leading to f b when a group with duplicated name is deleted its name is removed from the entries only when there is no other group with the same name left works for delete group and subgroups command hi folksim trying to run jabref under debugger for this i installed ideac intellij and imported the jabref gradle project which ide recognised but when i try to run or debug the project i get an error from the ide caused by javalangruntimeexception test specified more than once to patch modulethats not always reproducible but essentially one can not work with the ide reliably goolged around and did not find any hints maybe someone has a quick idea what cold be wrongosname linuxmint java java ideaic tiasaulius i dont use intellij but did you configure it as stated here i dont use intellij but did you configure it as stated here for the link i had it running some time ago but many things probably changed since then ill have a lookwhich ide are you using i tried eclipse but it generates a lot of exceptions under debugger but did you configure it as stated here you very much the hint helped a lot now im running ok sorry ive overlooked this doc as discussed in i have just noticed that when i rename one of the dupliactes its entries are reassigned to the new group and vanish from all old group duplicates this is not what i and probably most other users would expect the fix should be easy – if the group s with the original name exist somewhere in the tree the old group name should be retained in the entries the entries will thus belong to two groups if one of the duplicates is renamed only of the group name vanishes from the tree it should be removed from the entries as well ill amend the pr to fix thisthe latest commit fixes this issue now entries are not removed from the remaining synonymous groups if one of them is renamed in that case entries become assigned to both groups the new and the old seems like a very natural behaviour to mehow do you find it the more i think about this the more im convinced that it was a bad idea on my side to use the group name as the identifier i propose we drop the requirement that the groups field should be human readable and instead use a unique identifier for each group the groups field in the entry editor would then use a chips view to give a nice ui to manage group memberships jabref developers input very much appreciated as a side note the proposed pr seems to also fix the the more i think about this the more im convinced that it was a bad idea on my side to use the group name as the identifier i propose we drop the requirement that the groups field should be human readable and instead use a unique identifier for each group the groups field in the entry editor would then use a chips view to give a nice ui to manage group membershipsif i may chime in sure if you want to have unique keys identifying your internal objects it is a bad idea to rely on external namesthat said i would not say that your idea to use user provided names as identifiers is so bad it depends on what you want to do if you take users provided group names at their face value as names that users want to use to identify their groups then you current implementation logically follows and also a behaviour suggested in pr logically followsafter a bit of testing and playing around i think i now see the full rationale of placing group names into entries and the emerging behaviour is quite useful – provided that you frankly admit that users can create groups with identical names and gui checks will not stop them note that when we have intermediate groups such as language in computer language sql and data language sql or human language esperanto the language group if it is a union group and has no entries of its own behaves exactly as it used to behave in the old systemmoreover if you have some entries in the language group it makes perfect sense to make a subgroup language others where others will contain all unassigned languages and move all these entries there then the language union group will continue to display all entries as it used before and all other language groups elsewhere in the tree would continue to show the entries in their subgroups a user is free to include groups others into those language groups or not to my taste this is perfectly usable quite transparent and rather useful we discussed this at our dev call we are not sure about the possibly overlooked consequences since we are software engineers we like empirical software engineering ^^ we do the shortcut and started a survey on twitter hopefully many persons will answer it we discussed this at our dev call we are not sure about the possibly overlooked consequences since we are software engineers we like empirical software engineering ^^ we do the shortcut and started a survey on twitter hopefully many persons will answer it idea general user feedback is very important and users should know what to expect we are not sure about the possibly overlooked consequences since we are software engineers we like empirical software engineering ^^why not running the branch in a sandbox and see how it behaves bugs and usability issues will surface empirically after some time of playing around tobiasdiez koppor any more thoughts on group implementation s should i go on to implemented dashboard like info as suggested by aegit in note to myself for the devcall tomorrow i think i agree with note to myself for the devcall tomorrow i think i agree with comment for the reply waiting for the devcall outcome devcall we accept the risk of some unforseen side effects with the benefit having identical groups working devcall we accept the risk of some unforseen side effects with the benefit having identical groups workingthank you very much for accepting this change you save my year – i start to migrate my groups immediately and will offer the javref dev version to my co workes as soon as the stability issues are resolvedin case there are unforeseen problems for sure i feel obliged to invest my effort to help resolving them as much as i can
7569,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,custom doi base address fix as mentioned in the option to choose custom doi base address did not propagate to librarytab and this pr aims to solve exactly that in the process i refactored linkedidentifiercolumn so that it uses openurlaction as well change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at or even better submitted a pull request to the documentation repository
7571,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,refactor simple unit tests link issues that are eg link it eg fixes title of the pr must not reference an issue because github does not support autolinking there i have refactored some simple unit tests to make them easier to understand more readable more maintainable and less likely for human error some identified test smells like general fixture and test code duplication have been fixed it addresses although it is mainly a refactoring change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at some small comments then it should be good to gothanks for the comments and suggested changes i addressed them in the last commits
7573,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,fix column sort order gets overwritten the problem was that maintablegetsortorder is only filled when there is a change however updatecolumnpreferences was also called when just the width changed and then getsortorder was empty and was always overwritten link issues that are eg fixes link it eg fixes title of the pr must not reference an issue because github does not support autolinking there change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at or even better submitted a pull request to the documentation repository may i eventually push on your branch id prefer immutable preferences objects fix itself looks right but there are some code style things i would like to change calixtus sure but i think the root cause was the immutable columnpreferences the sort order was always overwritten even if it did not change note that it is also not possible to check for empty because when you clear the sort order the list is empty and you could not reset the sort order i think its fine i just made the columnpreferences immutable again but kept the distinction in the methods between updates of the sortorder and the columns so nothing should be overwritten it just pulls the old opposite unchanged value directly from the preferences the logic should be exactly the same but without altering the existing columnpreferences but creating new ones with the kept value from the preferencescan you please check it to be sure it works for youi just believe this looks a bit cleaner ah i see will test tomorrow works but i found another bug in the saveorderconfigsortcriterion uses booleanparseboolean and it was passed the enum values ascending or descending which obviously will always return false when you have that input for booleanparse devcall merge as hotfix later nice preferences string should be enum
7579,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,add unit tests for orgjabrefgui classes test coverage for orgjabrefgui package is rather low this pull request adds unit tests to classes under the gui package increasing their respective line coverage from to they contribute to issue tests added appendpersonnamesstrategytest personnamestringconvertertest replacestringviewmodeltest change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at or even better submitted a pull request to the documentation repository two approvals mergablethanks for the tests
7581,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,refactoring and addition of unit tests this pull request includes new unit tests for three classes which increases their line statement coverage they contribute to issue further i have also refactored existing unit tests to make them more readable understandable and maintanable in this sense i focused more on test smells described in the paper _refactoring test code van deursen et al _ and also on the code howtos test cases in the development documentation change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at or even better submitted a pull request to the documentation repository hi koppor thanks for reviewingi finally adjusted the code accoring to your comments and suggestions
7600,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,fix numberformatexception in bracketedpattern link issues that are eg link it eg fixes title of the pr must not reference an issue because github does not support autolinking there fixes the error occurs because the size of the integer is too large to be contained in an int the suggested changes use biginteger and stream instead of int and for loopsthis is mostly an excuse to verify my setup after the master main branch name change change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at or even better submitted a pull request to the documentation repository
7602,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,adds progress count to possible duplicates dialog when processing duplicate entriespossible duplicates dialog gave no indication as to progressto address this lack of feedbacka progress counter was added to the title barthe title property now contains two updatable properties a total count of all duplicates a count of how many duplicates have already been addressedthey are updated with listeners and bindings toprovide real time feedback note because of the use of different threads the total count could not be directly bound so an extra variable and listener are required also line was removed and duplicatecountgetandincrement was changed from getandincrement to incrementandget so returned value could be used img width altscreen shot at pm src change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at or even better submitted a pull request to the documentation repository the background tasks have already a progessvalue and progresstext property you can bind to have a look at the umportfilesinbackground here the binding in unlinkedfilesdialog siedlerchr i think this is a different kind of progress here the user is clicking and thus changing the progress while for your solution something is happening in the background siedlerchr the progress count is indeed a user paced progress which changes as the user clicks options for resolving duplicates and in a few cases increments automatically without presenting a user a dialog window but still only as a response to a previous dialog click this value i didnt think would be appropriate to use the background taskthe other value the total is only a count of total pairs found while it may be possible to take advantage of the background progress monitoring its really not a true progress count that is needed for this value i would have liked to simply request the value from the atomicinteger duplicatecount like the notify at the end but i wasnt able to use this directly because the dialog pops up before many of the pairs have been made often giving an artificially low count of this ends up being a progress count of a user working through the end result of the of the find possible pairs task ah thanks for the explanation siedlerchr would you like to see revisions tp thanks for your contribution and sorry for the delay
7636,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,add more unit tests to three gui classes this pull request replaces closed not merged and it contributes to issue which is to add more unit tests to the project in this case specifically in the gui package using test doublestests added newentryactiontestcopymoreactiontestexporttoclipboardactiontestin order to add the exporttoclipboardactiontest and to migrate to using preferencesservice code refactoring has been done as suggested by siedlerchr the purpose of the refactoring is to add preferencesservice as a parameter in the constructors of exporttoclipboardaction to replace the globals variable refactored classes are as follows exporttoclipboardactionjava jabrefframejava rightclickmenujava jabrefpreferencesjava preferencesservicejava change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at or even better submitted a pull request to the documentation repository calixtus can you take a look at the globalsprefs extraction ningxie would be nice if you could address the hints related to the test you can use mockitos any method without specifying the exact localization content etc verify dialogservice times notify any
7636,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,add more unit tests to three gui classes this pull request replaces closed not merged and it contributes to issue which is to add more unit tests to the project in this case specifically in the gui package using test doublestests added newentryactiontestcopymoreactiontestexporttoclipboardactiontestin order to add the exporttoclipboardactiontest and to migrate to using preferencesservice code refactoring has been done as suggested by siedlerchr the purpose of the refactoring is to add preferencesservice as a parameter in the constructors of exporttoclipboardaction to replace the globals variable refactored classes are as follows exporttoclipboardactionjava jabrefframejava rightclickmenujava jabrefpreferencesjava preferencesservicejava change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at or even better submitted a pull request to the documentation repository calixtus can you take a look at the globalsprefs extraction ningxie would be nice if you could address the hints related to the test you can use mockitos any method without specifying the exact localization content etc verify dialogservice times notify any
7638,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,add more unit tests link issues that are eg link it eg fixes title of the pr must not reference an issue because github does not support autolinking there this pull request contributes to issue which is to add more unit tests to the project the tests make use of mocks stubbing to simulate the behavior of some classestests added importerviewmodeltestbibstringdifftestpreambledifftest change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at it would be really nice if you would finish this pr asap davfonthanks for the feedback and sorry for the late response i will try to do the changes by tomorrow evening should be all good now had to override the equals method and add hashcode for checkstyle thanks again for the good inputs thanks for the follow up fixes and as you can see you discovered an error in the equals implementation for the bibtexstrings
7639,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,fix for issue journal abbreviations in utf not recognized change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at i might be not up to date but i always thought utf characters are only allowed in biblatex and that bibtex only handles asci characters did this changeyeah some journals and papers use non ascii characters as their names etc just as the bib in bibtex i added before and maybe it is difficult to do with it in jabref the details are shown in the issue so i think maybe it is better to trade them equally i dont really have experience with say chinese names as authors or journals with bibtex but the only evidence i could find was always suggesting biblatex since bibtex doesnt support utf see eg does it make more sense to keep the asci check for bibtex and add the new utf check for biblatex i agree with tobiasdiez we need the utf check for biblatex and the ascii checker for bibtex then i dont really have experience with say chinese names as authors or journals with bibtex but the only evidence i could find was always suggesting biblatex since bibtex doesnt support utf see eg so does it make more sense to keep the asci check for bibtex and add the new utf check for biblatex i agree with tobiasdiez we need the utf check for biblatex and the ascii checker for bibtex thengood idea！i will refactor my code to meet this need after searching more information about bibtex and biblatex i agree with you and the check of utf for biblatex maybe its not a bug but an enhancement laugh i will focus on it hi reviewers i have added the utf check for biblatex and recovery the ascii check for bibtex is there anything i should do to give a better submission so far looks good you only need to add the new localization string the l files see here for more details hi reviewers！i added this statement to all language packs but i rely on google translate for most of my translations so please double check it for errors you only need to add it to the english file all otherttranslations are managed by crowdin you only need to add it to the english file all otherttranslations are managed by crowdinemmm so i need to subtract all the files except the english file right i have changed that hope everything goes well i added the javadoc for utfchecker and fix a little problem in my junit test hi reviewers i have added junit test for utf checker and for integritycheck im not quite sure if these test cases are redundant and standardized so please give me some advice if problems exist thanks a lot for your contribution
7652,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,fix for issue unable to download arxiv pdfs if title contains curly brackets fix describe the changes you have made here link issues that are eg link it eg fixes title of the pr must not reference an issue because github does not support autolinking there change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at or even better submitted a pull request to the documentation repository reproduce the issue open library select the bib file as below article{zhang_machine_ v author {zhang ruohan and guo sihang and liu bo and zhu yifeng and hayhoe mary and ballard dana and stone peter} journal {arxiv v cs } title {machine versus {human} {attention} in {deep} {reinforcement} {learning} {tasks}} year { } month feb url { double click the entry and then click the get fulltext on the right of general file it will give a message of no full text document found and if we erase the curly brackets in the title with other keep the same it will download the pdf file successfully the new title is given below machine versus human attention in deep reinforcement learning tasks after reading the source code i thought that it is the case that doi is not present and we need to use the author and title to query the url of the pdf file however the title with curly brackets may fail to search a arxiv entry or the search is success but the title fails to match the arxiv title process to fix the issue the arxiv related work is in the arxivjava then i found the url of pdf is defined in the function findfulltext and it further invoke function searchforentries i defined a method called ignorecurlybracket in stringutiljava to erase the curly brackets in the title if the title is not blank in the function searchforentries i invoke ignorecurlybracket to fix the title before it serve as a parameter to search arxiv entry and before the comparison with arxiv title screenshots of the result before image afterdownload successfully image https user imagesentcom e a e eb b cdc b png image https user imagesgithubusercontentcom f d a e eb d ea png theres also an architecture violation as stringutil is increased in size so is it not allowed to add anything in stringutil shall i simply move the function from stringutil to arxiv as for the checkstyle i just fix a part of it the only warning message remains is { is not preceded with whitespace“ but it may cause some problems if i add a white space before { as my sentence is replace { pikayue the checkstyle is referring to the method definition look at the changes tab reviewdog makrs the line im sorry now the checkstyle should be correct the unit tests failing are relevant to the help something got wrong there
7655,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,fix partly opacity of disabled icon buttons opacity of disabled icon buttons link issues that are eg fixes link it eg fixes title of the pr must not reference an issue because github does not support autolinking there add the disabled icon style in basecss no tabs opened i open a tab and do not select any entry i select an entry in the opened tab i go through the list below if a task has been completed mark it done by using please dont remove any items just leave them unchecked if they are not applicable change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at or even better submitted a pull request to the documentation repository
7656,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,toggle of special fields does not work for sorted entries make a copy of selected entries and change field in the copy so that the sort strategy will not influence the result link issues that are eg fixes link it eg fixes title of the pr must not reference an issue because github does not support autolinking there the original version used for each on the selected entry list but concurrentmodificationexception happened then i tried to replace it with normal for loop but the toggle problem still exist though the exception did not occur any more by checking the list in each loop i found that the order of the items in this list was changed during the for loop not exactly knowing how the sorting strategy is performed i make a copy of the list and do field change on the copied list finally the toggle action performs correctly change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at or even better submitted a pull request to the documentation repository
7657,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,fix sslhandshake exception by using bypass link issues that are eg fixes link it eg fixes title of the pr must not reference an issue because github does not support autolinking there change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at or even better submitted a pull request to the documentation repositoryfile download path valid authentication path cannot be found from the site where the downloaded file is located prompting the user with the option of whether to continue the download warning user chooses to cancel the download canceled_tip user chooses to download anyway download https user imagesentcom f b a be eb dc e c dpng you can ignore the fetcher and the mac test but please have a look at the checkstyle test either click on details at the failing or you can go to the files changes tab to see the reviewdog comments the user chooses to cancel the download use notify instead of informationdialog to prompt the user canceled_tip just a minor improvement for the variable naming otherwise lgtm siedlerchr tobiasdiez thank you so much for your suggestions and help we have to thiank you for your contribution ryyyc
7663,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,fixes jabref unable to download some arxiv links if the eprint field is missing brief summary run eprintcleanup on a copy of the entry the arxiv fetcher is fetching before getting arxiv id from the eprint field add two test method one finds full text with title containing colon and journal while another finds full text with title containing colon and url problemwhen finding full text this bibtex reference works article{booth_bayes trex_ author {serena booth and yilun zhou and ankit shah and julie shah} journal {arxiv v cs } title {bayes trex a bayesian sampling approach to model transparency by example} year { } month dec archiveprefix {arxiv} eprint { } url { when eprint field is missing no full text will be found article{booth_bayes trex_ author {serena booth and yilun zhou and ankit shah and julie shah} journal {arxiv v cs } title {bayes trex a bayesian sampling approach to model transparency by example} year { } month dec archiveprefix {arxiv} url { solutionsince the title contains colon and arxiv uses colon to represent key and value the title may be recognized mistakenly so use other fields to get the eprint field to avoid this problem thanks to the advice from tobiasdiez screenshotsafter fix change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at wow that was quick 🚀 code looks good to me thanks for your contributionit is your advice that makes me efficient at the beginning i try to ignore colons in title to solve this problem but it seems not so good
7664,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,fix for issue wrong path to texstudio link issues that are eg link it eg fixes title of the pr must not reference an issue because github does not support autolinking there fixes go through the list below if a task has been completed mark it done by using please dont remove any items just leave them unchecked if they are not applicable change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at bug no matter where the extended applications are the default path of them taken texstudio as example would be set as c \program files x \texstudio\texstudioexe the way to fix i verify the existence of extended applications under related default path if there is no texstudioexe under c \program files x \texstudio\ and c \program files\texstudio\ the function detectprogrampath will return string value namely the default path will remain unset just some minor code changes but otherwise lgtm
7667,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,fix for issue endnote xml import to jabref pdf links are not imported corrected link issues that are eg link it eg fixes title of the pr must not reference an issue because github does not support autolinking there fixes change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at just a minor code improvement but otherwise looks good to me that will benefit a lot of usersi kind of messed up the previous commits so i have incorporated your suggestion in the latest commit b c f ac c e df fbde fd f please check aloofwisdom please have a look at the checkstyle test you can also see the comments from reviewdog when you look at the files changed tab aloofwisdom please have a look at the checkstyle test you can also see the comments from reviewdog when you look at the files changed tabi could pass the checkstyle locally now please check again thanks a lot for your contribution
7671,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,migration of timestamp this pr moves the migration of the timestamp field from a postopenmigration to mutually exclusive cleanup actionsas this cleanup action migrates the timestamp field to the creationdate or modificationdate fields the modificationdate of a bibentry is not updated when this cleanup is conductedif the original timestamp field could not be parsed the cleanup does not modify the bibentry in any way to not lose data modified cleanup dialog change in changelogmd described in a way that is understandable for the average user if applicable for ui changes if not created an issue at on a first look this looks good to me a few observations though the ui is a bit too complicated for my taste and i think the do not convert timestamp option is not really required instead i would propose to only have to checkboxes convert to creation date modification date and if the user selects one of them the other one is deselected that would be btw also a nice improvement for the biblatex bibtex conversion which are also mutable exclusive i addressed the first point by adding checkboxes for the corresponding cleanup actions now running cleanup ops doesnt change the modification date anymore right maybe use a more fine grained notification channel and only do this for the timestamp cleanupthis is only true for the timestamp migrations and is implemented exactly that way ^^ can you maybe explore a bit on why you choose a cleanup op over a migration thanksas an adr or just as a comment hereit boils down to the discussion lead here on a first look this looks good to me a few observations though the ui is a bit too complicated for my taste and i think the do not convert timestamp option is not really required instead i would propose to only have to checkboxes convert to creation date modification date and if the user selects one of them the other one is deselected that would be btw also a nice improvement for the biblatex bibtex conversion which are also mutable exclusive i addressed the first point by adding checkboxes for the corresponding cleanup actions thanks that looks good to me now running cleanup ops doesnt change the modification date anymore right maybe use a more fine grained notification channel and only do this for the timestamp cleanup this is only true for the timestamp migrations and is implemented exactly that way ^^ohh you are right sorry i misread the code can you maybe explore a bit on why you choose a cleanup op over a migration thanks as an adr or just as a comment here it boils down to the discussion lead here as a comment is more than enough for me maybe directly in the pr description though as far as i see it the advantage of cleanup ops is that they are only run once and thus dont make the db load process slower on the other hand the migration had the advantage that users dont need to run something manually the reason for making it a cleanup is that some users use the timestamp field in other waysadditionally this makes the database load process fastermigrating the timestamp field this way leads to negative ux see ok thanksi dont have the time for a through out review but scrolling over the code i couldnt find anything so from my side this is good to go
