Util,NLP,APM,Network,DB,Interpreter,Error.Handling,Logging,Lang,Data.Structure,DevOps,i18n,Setup,Logic,Microservices,Test,Search,IO,UI,Parser,Security,Big.Data,Event.Handling,App,Multimedia,corpus
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,delete fody and propertychangedfody       remove fody and propertychangedfody propertychangedfody makes modifications to il code so we do not have to implement `inotifypropertychanged` for properties  :  - remove packages fody and propertychangedfody- add `onpropertychanged` invocation for in code subscribed properties for example add `onpropertychanged` invocation for properties that are used in xaml files  :  - check if the list of properties that must call `onpropertychanged` is complete as was described before it is properties that are used in xaml or `onpropertychanged` subscriptions in code- test for regression for pt run do settings apply? does navigation works?   -     ** #8638-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   @crutkas can you do a review to make sure we havent missed anything important?   my only question is around how some properties got updated and others didnt with the notification  past that lgtm assuming all that stuff was properly tested ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,add e to calculator       this adds support for the euler number to the calculator what is included in the pr:    :  - type equations that contain e in the launcher e g `2*e` `e^5` `log(e)`   -     ** #9123-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[colorpicker] editor ui fixes      :  - localized the ok and cancel button- the color button will be disabled when clicked on when the panel is hidden it will be enabled again- removed the disabled button style   -       #8826 #8825-         -     **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,[fz editor] limit zones number for custom layouts       the custom layout zone number is limited with 40 zones as like as a template![ezgif com-gif-maker]( is include in the pr:    :     -       #9352 -   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,[fancyzones editor] editor window size overflow       set `maxwidth` and `maxheight` for the main window ( is include in the pr:    :     -       #9388 -   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   does maxwidth and maxheight play nice when the window is maximized? || > does maxwidth and maxheight play nice when the window is maximized?yes the window could be maximized as usual ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[fz editor] update the small layout preview after canceling zone editing       ![ezgif com-gif-maker (1)]( is include in the pr:    :     -       #9390-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,deleted unused resources       there are few labels in resource files that are not used anywhere  :  - delete unused label resources  :  start pt run and try all plugins    -     ** #8213-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,[fancyzones editor] create new custom layout with one zone by default       when creating a new canvas layout the zones editor is opening with one zone by default ( is include in the pr:    :     -       #9365 -   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[fanzyzones] common thememanager    common thememanager wasnt used in fanzyzones editor`microsoftpowertoyscommonui` was not properly versioned  :  - validate that themes are working as expected for fz editor   -       #9575-         -     **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   @davidegiacometti thanks for catching the problems and fixing them! || tested light and dark themes work well when i tried to turn on high contrast the editor crashed with an exceptionon the current master it doesnt crashhere is a crash log:```  exceptionsystemargumentnullexception: value cannot be null (parameter newtheme)   source: controlzex   targetassembly: controlzex version4000 cultureneutral publickeytoken69f1c32f803d307e   targetmodule: controlzexdll   targetsite: controlzexthemingtheme changetheme(systemobject systemwindowsresourcedictionary controlzexthemingtheme)   at controlzexthemingthememanagerchangetheme(object target resourcedictionary resourcedictionary theme newtheme)   at controlzexthemingthememanagerchangetheme(application app string themename boolean highcontrast)   at microsoftpowertoyscommonuithememanagerchangetheme(theme theme boolean fromsettings) in c:\users\user\source\repos\powertoys\src\common\microsoftpowertoyscommonui\thememanagercs:line 151   at microsoftpowertoyscommonuithememanagerchangetheme(theme theme boolean fromsettings) in c:\users\user\source\repos\powertoys\src\common\microsoftpowertoyscommonui\thememanagercs:line 125   at microsoftpowertoyscommonuithememanagerresettheme() in c:\users\user\source\repos\powertoys\src\common\microsoftpowertoyscommonui\thememanagercs:line 107   at microsoftpowertoyscommonuithememanagerctor(application app) in c:\users\user\source\repos\powertoys\src\common\microsoftpowertoyscommonui\thememanagercs:line 65   at fancyzoneseditorapponstartup(object sender startupeventargs e) in c:\users\user\source\repos\powertoys\src\modules\fancyzones\editor\fancyzoneseditor\appxamlcs:line 93   at systemwindowsapplicationonstartup(startupeventargs e)   at systemwindowsapplication<ctor>b__1_0(object unused)   at systemwindowsthreadingexceptionwrapperinternalrealcall(delegate callback object args int32 numargs)   at systemwindowsthreadingexceptionwrappertrycatchwhen(object source delegate callback object args int32 numargs delegate catchhandler)   at systemwindowsthreadingdispatcheroperationinvokeimpl()   at systemwindowsthreadingdispatcheroperationinvokeinsecuritycontext(object state)   at msinternalculturepreservingexecutioncontextcallbackwrapper(object obj)   at systemthreadingexecutioncontextruninternal(executioncontext executioncontext contextcallback callback object state)--- end of stack trace from previous location where exception was thrown ---   at systemthreadingexecutioncontextruninternal(executioncontext executioncontext contextcallback callback object state)   at systemthreadingexecutioncontextrun(executioncontext executioncontext contextcallback callback object state)   at msinternalculturepreservingexecutioncontextrun(culturepreservingexecutioncontext executioncontext contextcallback callback object state)   at systemwindowsthreadingdispatcheroperationinvoke()   at systemwindowsthreadingdispatcherprocessqueue()   at systemwindowsthreadingdispatcherwndprochook(intptr hwnd int32 msg intptr wparam intptr lparam boolean& handled)   at mswin32hwndwrapperwndproc(intptr hwnd int32 msg intptr wparam intptr lparam boolean& handled)   at mswin32hwndsubclassdispatchercallbackoperation(object o)   at systemwindowsthreadingexceptionwrapperinternalrealcall(delegate callback object args int32 numargs)   at systemwindowsthreadingexceptionwrappertrycatchwhen(object source delegate callback object args int32 numargs delegate catchhandler)   at systemwindowsthreadingdispatcherlegacyinvokeimpl(dispatcherpriority priority timespan timeout delegate method object args int32 numargs)   at mswin32hwndsubclasssubclasswndproc(intptr hwnd int32 msg intptr wparam intptr lparam)   at mswin32unsafenativemethodsdispatchmessage(msg& msg)   at systemwindowsthreadingdispatcherpushframeimpl(dispatcherframe frame)   at systemwindowsthreadingdispatcherpushframe(dispatcherframe frame)   at systemwindowsthreadingdispatcherrun()   at systemwindowsapplicationrundispatcher(object ignore)   at systemwindowsapplicationruninternal(window window)   at systemwindowsapplicationrun()   at fancyzoneseditorappmain()``` || @seraphimaz its  !it was also affecting colorpicker and imageresizer in current master 😞  || > @seraphimaz its fixed!> it was also affecting colorpicker and imageresizer in current master 😞tested works well thanks for the fix! ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[pt run] tilde as user home        ( is include in the pr:  tilde recognized as user home directory as powershell does  :  - open pt run- type `~`- should be recognized as user home directory `%userprofile%`   -       #9578-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   does this block `~` for use as action keyword? || > does this block `~` for use as action keyword?we arent using `~` as action keyword at the momenti suppose it wont be possible same for `\`i will do a test and check what happen || @davidegiacometti @mykhailopylyp in case we should consider adding `~` to the chars that we dont allow to set as action key in the upcoming plugin manager || i confirm that if we are fine to merge this setting `~` as action keyword wont be possible as well as `\` ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,possibility to use the same action keyword for more than one plugin      :  - use list instead of dictionary for `pluginmanagernonglobalplugins` it allows showing results from more than one plugin for the action keyword- removed `search` and `terms` arguments from `query` as they can be calculated from the other two- removed ref form `querybuilderbuild`- `querybuildershouldremoveextraspacesfordisablednonglobalplugin` test is redundant as there is not consumers of `querybuilderbuild` that expect `querytext` to be normalized when there is no plugins- added `querybuildershouldreturnallpluginswiththeactionword` test for new functionality  :  - try to assign the same action keys for few plugins- test for regressions   -       #9657-     **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   @crutkas here no azp runs too || actually  i know why this wasnt going through ci  it is against a non-protected branch  the main branch is protected this is going against a feature branch ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[settings] settings window arguments revision       fixes arguments parsing in the new settings app   :    :  check that settings app is working as expected   -     ** #9758 -   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,[oobe] telemetry: date/time of first-run       log first run  :    :     -     ** #9915-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[oobe] telemetry       log events:* when specific oobe sections are entered/exited* access to linked settings pages* powertoys launched while oobe window is active  :    :     -     ** #9915 -   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,[pt run] save raw command instead of resolved command in shell history       shell history stores a resolved version of the command eg the query `> %appdata%` is saved in the shell history as `c:\users\someuser\appdata\roaming`  :  modified `microsoftpluginshellmainprepareprocessstartinfo()` to remember the raw command (trimmed) instead of the resolved command  :  1 open run1 query `> %appdata%` hit enter to execute the command1 open run type in `> %app`1 `%appdata` should show up in the history (  -     ** #3494-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   by the way: 10000 issues/prs 🥳 🎉  || @mayitbeegh thank you very much for the contributionwe will review it and merge it after 033 is released even if it seems a simple change the code is already locked for 033 ||
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,[fancyzones editor] fix canvasrect not being initialized    one member of canvaslayoutmodel was not initialized when a new layout is created leading to some bugs like #9330 this pr should fix that  :  a new canvaslayoutmodel constructor which is called when a new layout is created it sets the reference width/height for the layout  :  create new layouts use old layouts try switching between monitors especially if they have different resolutions or dpis this pr also fixes an issue when the option to span zones across monitors is used   -       #9330-     **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,update powertoys run page on settingsjson change       sometimes plugins list is not shown in the settings because plugins were not loaded yet we show a warning message and update settings when they are loaded  :  - show warning plugins are loading when list of plugins are empty- file watcher for settingsjson file  :  - disable powertoys run- exit powertoys- delete `powertoys run\settingsjson`- start powertoys- go to powertoys run page- enable powertoys run- verify that plugins are loading warning is shown and the page eventually get updated with pluginsextra testing:- open powertoys on powertoys run page- chage settings in `powertoys run\settingsjson` file- verify that changes are propagated to the page   -     ** #9916-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,[fz editor] disable templates key assignment       * disabled layout hotkeys assignment for templates* reverted saving uuid in the `zones-settingsjson` for template layouts  :    :     -     ** #10296-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,[color picker] use escape key to exit colour editor ui    use the escape key to exit the colour editor ui i wasnt sure if this was the right way to do this but using other methods didnt produce a reliable result especially when opening the ui from the picker and not interacting with it escape wouldnt actually work   use the escape key to exit the colour editor ui  :  add additional methods to detect and close the ui  :  manual testing   -     ** #9696-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   @enricogior any reason to not check in? ||
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,[run plugin] add tooltips to vscode workspaces plugin       add tooltip to vscode workspaces plugin for powertoys run  :  tooltips  : move the mouse over a result of vscode workspaces    -     ** #3547-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   @enricogior please review for 035 unfortunately i have not time at the moment thank you ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[color picker] fix null reference exception       according to  we get null reference exception  in  that the variable `currentlypressedkeys` is initialized at the beginning of the method  :    :  we do not have   thioreticly it is possible to get that exception if the first keyboard event captured by colorpicker is keyup furthermore from  we can see that it is possible   -     ** #9573-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   even though we can not reproduce it it seems to happen regularly  ( ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,color picker logs path       change colorpickers logs path to `microsoft\powertoys\colorpicker\logs`  :    :  check that logs are written to the new location   -     ** #10359-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[run settings] dont update view if settings were not changed       we get a lot of glitches while updating plugins in the plugin manager it happens because the view is completly rerendered on every change  :  - ovverided equal facilities for `baseptmodulesettings`- move reading settings and comparing  out of ui thread- do not update the view if it is up to date  :  - check that glitches are gone- check that the view is updated on settings change   -     ** #10404-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,[fz editor] crash with malformed layout data fix       fz editor could crash on layout rendering if the layout has negative width/height or row/column percentage values are checked on the layout parsing from `zones-settingsjson` and the user gets notified that some layout is malformed  :    :     -     ** #10499-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[colorpicker] disable forwarding the scroll event    colorpicker captures the mouse scroll event while active the event should not be forwarded to other apps in the future we will consider adding an option to only capture scroll events while ctrl is pressed     :  returning -1 from the hook when scrolling achieves the effect  :  use colorpicker above a browser or any other app which responds to scroll events also try moving the mouse away from the zoomed-in preview panel and scroll   -     ** #5746 -   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,do not load plugin when it is disabled       it does not make sense to load the plugin when it is disabled for example plugin loading always fails and show annoying popup a user wants to disable a plugin in order not to see that popup againwe do not load a plugin if it is disabled and we do not unload a plugin if it is disabled from the plugin manager  :  - do not load a plugin if it is disabled- move loading and initializing code to `pluginpair`- do not stop loading plugins if one of them failed- delete distinguishing between debug and release loading- localize dialog messages  :  - artificially fail a plugin for example throw in the constructor or init method- verify that plugin failed to load at startup a dialog message has to be shown- go to settings and disable that plugin- restart powertoys- verify that plugin is not loaded a dialog message is not shown and it is not possible to invoke it from pt runtest the plugin manager and pt run for regressions   -     ** #10405-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[settings] fix ui glitch       ![glitch]( should not update settings three times when in reality only one property changes  :    :  verify that glitch is gone   -     ** #10498-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,[oobe] bolded shortcuts / instructions    this pr introduces a new textblock-based control that can be used to highlight/bold eg shortcuts or important instructions inline with windows tipsparts of strings can be bolded by using the { and } tagseg:press {ctrl} to open this module > press  ctrl  to open this module![oobe]( @enricogior i went for the text-highlighting option putting in a shortcut visual was a bit complex when having shortcuts within the text string itself i kept that control (shortcutvisualcontrol) in if we want to use it later on   -       #10356-         -     **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   @niels9001:its a small nit but it will looks bettercan you remove the dots from the link names on general page? || @htcfreek unless this pr caused it can you create a new issue for this?  really trying to keep stuff on point || @crutkas > unless this pr caused it can you create a new issue for this?  really trying to keep stuff on pointits already mentioned in  || @niels9001 thank you! || sometimes simple aint that bad :) ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,disable forwarding the escape event       color picker captures the escape key event while active the event should not be forwarded to other applications what is included in the pr:  return whether color picker was successfully closed as a `bool` from `endusersession` then set `ehandled` to the returned value in `hook_keyboardpressed`  :  open an app that responds to escape being pressed use color picker then press escape to close color picker   -     ** #10693-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   i   the issue in the best way i could think of but im rather unfamiliar with c# so maybe theres a better way  || @doctornefario thank you for opening the pr we will review it and let you know 
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[shortcut guide] drop win key long press support         :    :  - verify that `win` does not work and `shift+win+?` works    -     ** #11078-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   please provide an issue which can be linked to this prif not you violate the [powertoys contributing guidelines]( you! || > please provide an issue which can be linked to this pr> > if not you violate the [powertoys contributing guidelines]( > thank you!@aaron-junker this pr merges against a feature branch 😉and i think your message is a bit hard you should find a more politely way to say it || > > please provide an issue which can be linked to this pr> > if not you violate the [powertoys contributing guidelines]( > thank you!> > @aaron-junker> this pr merges against a feature branch 😉> > and i think your message is a bit hard you should find a more politely way to say itim sorry i didnt see that and youre right i will think about a more polite way ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[shortcut guide] save settings to file instead of sending to the runner         :    :  change shortcut guide settings and verify that changes are populated to the settings file    -     ** #11078-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,change markdown files to treat soft endings as hard       while we are spec compliant with markdown most people use soft as hard endings  github for instance doesadding in this  :  change to make soft returns into hard returns  :  use a markdown file that had returns```testline no space 1testline single space 2 test line double space enting 3  more text more text```   -     ** #10354-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,[fz editor] switch between zone and dialog with ctrl + tab       added support to switch focus between the zones and the dialog using `ctrl + tab`![ezgif com-gif-maker (1)]( is include in the pr:    :     -       #11249-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,null checking the callbacks in settings to allow direct debug       null checking the callbacks  :    :     -     ** #11575-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,implement systemtextjson for communitypowertoysrunpluginvscodeworkspaces     implement systemtextjson for communitypowertoysrunpluginvscodeworkspaces and as all logic is not dependant on the main project (settings) created as a seperate prshould be merged before pr (#11699) since it removes the required dlls in pt run     :    :     -     ** #1675-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   > should be merged after main infrastructure has been completed (#11699)what are the reasons it should be completed after #11699? || > > should be merged after main infrastructure has been completed (#11699)> > what are the reasons it should be completed after #11699?what i meant is that it should be merged before that pr because that one removes the newtonsoft dll from the installer! ||
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,implement systemtextjson for communitypowertoysrunpluginvscodeworkspaces     implement systemtextjson for communitypowertoysrunpluginvscodeworkspaces and as all logic is not dependant on the main project (settings) created as a seperate prshould be merged before pr (#11699) since it removes the required dlls in pt run     :    :     -     ** #1675-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   > should be merged after main infrastructure has been completed (#11699)what are the reasons it should be completed after #11699? || > > should be merged after main infrastructure has been completed (#11699)> > what are the reasons it should be completed after #11699?what i meant is that it should be merged before that pr because that one removes the newtonsoft dll from the installer! ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,implement systemtextjson for powerlauncher    this pr will update powertoys + all required modules (since some serialization / serialization configuration is across multiple pt run projects)tried to split it up before (thats why you might have seen a few closed prs) but that wont work in this case     :    :     -     ** #1675-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   i want to point out that `userselectedrecordjson` is not updated properly in case it is not known yet || > i want to point out that `userselectedrecordjson` is not updated properly in case it is not known yetwill check thanks! it isnt ready yet (hence the draft status) || when testing i noticed the file ```powertoysrunsettingsjson``` escapes special json per default ( so alt + space will be encoded to ```alt \u002b space```decoding/reading of current settings is unaffected ||
1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,add powertoys awake to translation issue template      :  added powertoys awake in the list of options for the translation issue template  :  create an translation issue   -       #12159    (   @crutkas @dedavis6797 can we merge this please? || @aaron-junker it looks like the tests are failing but im unable to re-run these tests since they were run long agocould you perhaps rebase the pr in top of current master and force push it to trigger another test run?thank you! || @jaimecbernardo does it work now? || yes perfect thank you! || > yes perfect thank you!thank you for merging ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[run] viewmodels cleanup       pt run viewmodels cleanup  :  removed unused properties and public setters  :  opne pt run and validate that everything work as expected most of the work is on results and context menus   -     ** #9171 #9172-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   @niels9001 nice catch!with 5c5fe424dc826a7ecba2a21e316443e3fd6b619b i have removed unused commands || @mykhailopylyp @jaimecbernardo  can we merge this in? ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[run] viewmodels cleanup       pt run viewmodels cleanup  :  removed unused properties and public setters  :  opne pt run and validate that everything work as expected most of the work is on results and context menus   -     ** #9171 #9172-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   @niels9001 nice catch!with 5c5fe424dc826a7ecba2a21e316443e3fd6b619b i have removed unused commands || @mykhailopylyp @jaimecbernardo  can we merge this in? ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[colorpicker] accessibility: narrator announces color changes in main… … view      as soon as the picked color changes narrator announces it  :    :     -     ** #12113-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   @niels9001 recent commit changes spoken color to its friendly name instead of using number code since it makes much more sense for a common use-case imo || > @niels9001 recent commit changes spoken color to its friendly name instead of using number code since it makes much more sense for a common use-case imoyeah good call! ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,[colorpicker] accessibility: close only flyout with escape key       when the escape key is pressed in the color picker editor only the adjust color flyout should be closed instead of the whole window  :  some code blocking the global key event hook from processing the escape key if the flyout is openalso some code to end the current session before starting a new one if the user presses the shortcut again  :  press the escape key when the flyout is open   -     ** #12097 @jaimecbernardo fyi i think you can reuse a lot of this prs code to fix:  issue just for fancyzones || @niels9001 thanks for the review and the heads upi think #12093 is a bit different theres the issue of making tooltips dismissable through the use of the escape key ||
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,[settings] accessibility improvements    fixes a couple of outstanding accessibility issues for settings:#12087#12085#12012#12017#11997#10732#12013   -       #12087 #12085 #12012 #12017 #10732 #11997 #12013-         -        -     **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   regarding the issue  i checked toggle switch names mentioned there and elements in the colorpicker editor while the toggle switches were   elements in the editor are still without names did you forget about them or am i getting something wrong? accessibility tool doesnt show names for the colors list for example ![color_picker_editor]( || > regarding the issue  i checked toggle switch names mentioned there and elements in the colorpicker editor while the toggle switches were fixed elements in the editor are still without names did you forget about them or am i getting something wrong? accessibility tool doesnt show names for the colors list for example > > ![color_picker_editor]( thats handled in #12476 :) ||
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,[settings] accessibility improvements    fixes a couple of outstanding accessibility issues for settings:#12087#12085#12012#12017#11997#10732#12013   -       #12087 #12085 #12012 #12017 #10732 #11997 #12013-         -        -     **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   regarding the issue  i checked toggle switch names mentioned there and elements in the colorpicker editor while the toggle switches were   elements in the editor are still without names did you forget about them or am i getting something wrong? accessibility tool doesnt show names for the colors list for example ![color_picker_editor]( || > regarding the issue  i checked toggle switch names mentioned there and elements in the colorpicker editor while the toggle switches were fixed elements in the editor are still without names did you forget about them or am i getting something wrong? accessibility tool doesnt show names for the colors list for example > > ![color_picker_editor]( thats handled in #12476 :) ||
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[run plugin manager] plugin search       added search to launcher plugin manager settings page ( does someone test / validate:  search for plugins in plugin manger settings page   -       #9933-         -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   @davidegiacomettigreat that you work on this 👍👍does the search field filters by name and comment? || its just searching by plugin name ||
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,[fancyzones editor] reset layout shortcut key after canceling changes       layout shortcut key wasnt reset after canceling changes while editing the layout  :    :  * set layout shortcut key* click cancel* reopen layout settings* verify that shortcut key was reset to the previous value   -     ** #12554-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   > shouldnt the solution be to only apply changes on ok?> the value is still changed when we close the fancyzones editor with the edit layout dialog opened which i dont believe should be the right behaviorapply changes only on ok would lead to significant changes i dont think its worth doing now while we have tasks with higher priority regarding canceling changes on closing nice catch! i   it ||
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,fix crash with vs code plugin and c drive       fix the crash when a drive is opened as a work space  :  check if the return is null or empty and if so find the directory name instead  :  1 open c drive in vs code2 test with { in current release there should be a crash or no results shown3 test with { in this pr and see results are shown c drive should be in list (  -     ** #11910-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,standardize net json on systemtextjson       replaces all (direct) references of newtonsoftjson with systemtextjson  :    :  - run all tests- check if settings are correctly applied   -     ** #1675-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   @royvou have you started solving merge conflicts? do you mind if i do it? || > > > @royvou> have you started solving merge conflicts? do you mind if i do it?i havent had time to start with it so go ahead :) thanks! (it would require a new pr on this branch as well) ||
