issueNumber,prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,DataStructure,i18n,DevOps,Logic,Microservices,ML,Test,Search,IO,UI,Parser,Security,Cloud,BigData,App,GIS,corpus
989,1733,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,verifynointeractions guarantees no interactions with mock with i provided a fix to and however that pr targeted master which eventually became old x and its code didnt make it into release x and should be reopenedi have back ported that pr to target release x verifyzerointeractions is marked as deprecated and a new verifynointeractions is added there are no breaking changes afaik so this code is backwards compatiblesince i dont know if when this code will ship javadocs contain a placeholder since xx merging
1743,1745,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,clarify default answer in api changes postponed to default answer has not been changed in oh travis is deeply unhappy i would need to investigate that 😢 please rebase this pr to fix the travis issue
1513,1760,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,minor bug fixes removed typofixes added missing tag to fix javadocsupersedes and closes merging
1747,1760,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,minor bug fixes removed typofixes added missing tag to fix javadocsupersedes and closes merging
1758,1762,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,method generictypeextractorfindgenericinterface always … …returns first interface merging
1769,1773,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,clarify default strict stubbing behaviour in similar to as requested by timvdlippe in
178,1781,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,close file handle to avoid a file handle leak fix a small file handle leak which pops up when running tests with file leak detector good catch this always gets me as the class name is file
1780,1781,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,close file handle to avoid a file handle leak fix a small file handle leak which pops up when running tests with file leak detector good catch this always gets me as the class name is file
1786,1787,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,clarify differences between timeout and after tries to improve the javadoc for timeout to differentiate it from after directly in the first sentence the root cause can be by pr unification of timeout and after api
1630,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,upgraded junit jupiter we need higher version of junit jupiter to reproduce and added a test to enhance coverage merging
1630,1789,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,junit jupiter parallel issue this fix improves mockito junit jupiter extension however it does not completely resolve all kinds of parallel issues when nested test classes are used ill open a separate ticket for it merging
1791,1798,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,fix typo in the wiki link check list read the contributing guide pr should be motivated ie what does it fix why and if relevant how if possible relevant include an example in the description that could help all readers including project members to get a better picture of the change avoid other runtime dependencies meaningful commit history intention is important please rebase your commit history so that each commit is meaningful and help the people that will explore a change in years the pull request follows coding style mention fixes in the description _if relevant_ at least one commit should mention fixes _if relevant_
1587,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,revert remove unnecessary loop from injectingannotationengine reverts mockito mockito related to heres a pseudo code to describe the issues around this issue before while clazz objectclazz { val mocks aggregatespyormockfields clazzgetmockfields val fields aggregateinjectmocksfields clazz val ret tryconstructorinjection clazz fields mock if retfieldwasinitializedusingconstructorinjection { trysetterorpropertyinjection clazz fields mock } clazz clazzgetsuperclass } after val mocks aggregatespyormockfields clazzgetmockfields val fields aggregateinjectmocksfields clazz val ret tryconstructorinjection clazz fields mock if retfieldwasinitializedusingconstructorinjection { trysetterorpropertyinjection clazz fields mock } detailsbefore if the injectmocks field has a field that not listed in the constructor argument will fill by setter property injection at the nd loop 😃it may not the expected behaviors by mockito authors but some users code depends on this behaviormy suggestion is to revert the remove unnecessary loop from injectingannotationengine by lihmeh · pull request · mockito mockito · github at this time why travis fails this needs a rebase that should fix travis presumably merging
1771,1813,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,upgrade byte buddy to from release notes commits raphw byte buddy byte buddy byte buddy
181,1818,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,add duration overloads add new javatimeduration based public apis to mockito after and timeout and deprecate the corresponding long based public apisplumb those duration instances through the internals of mockito merging
181,1819,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,deprecate mockitohamcrest this class was used during the migration period from mockito andmockito but is no longer necessary to be able to remove ourdependency on hamcrest we should remove mockitohamcrestin response to friendly ping on this pr i will submit this pr next week if there are no objections there were no objections so i am merging this sorry im late here i suggest we dont deprecate it the use case as documented in the javadoc is the following hamcrest integration is provided so that users can take advantage of existing hamcrest matchers that use case is still valid perhaps the docs need to be clearer to address for code that does not use hamcrest users should be following standard non hamcrest argthat apihope that helps for code that does not use hamcrest users should be following standard non hamcrest argthat apithe problem is that this project requires hamcrest as compile time dependency to be built this is a problem for users who do not want to use hamcrest but still build the source code as they cant use the pre built jars if we want to keep supporting hamcrest users with this api i would suggest a mockito hamcrest artifact that takes care of the integration that way those users who do not want to use hamcrest dont rely on it as wellwdyt im novice to testing because i have to wear many hats and i avoided getting into it like the plague in the past returning to spring development in my career and discovering mockito this year changed my integration testing life i rely heavily on googling stack overflow examples until it become memorized if ever i do it seems like there is a much larger documented wealth of knowledge on hamcrest on stack overflow maybe cause its been around a long time and so its easy to find solutions to basic challenges while someone new to mockito gets used to itfor example hasentry from this so helped me today like timvdlippes suggestion because it leverages giving your users the ability to tap into that knowledge solutions while slimming down the dependencies for the core mockito code basethanks for all your contributions in this area and letting us stand on your shoulders thanks for that response mansours i will look into introducing a mockito hamcrest artifact and figure out a way forward tomorrow i can revert this pr given the points raised by mockitoguy and make that work this is a problem for users who do not want to use hamcrest but still build the source code as they cant use the pre built jars can you elaborate this problem we use compileonly dependency for hamcrest just like we do for junit or opentest j this should not cause problems for consumers yes we are facing the same issues with junit and opentest j junit is not an issue atm as we are also using it but opentest j is currently an issuewe are not able to include jars as we require source code to be included and built for security analyses thus the inclusion of the dependencies during compile time does lead to problems when we want to build mockito in isolationi am currently investigating solutions for junit and opentest j and how that could be decoupled i went ahead with this pr as it was my understanding with mockito is that we wanted to remove our dependency of hamcrest therefore i assumed that deprecation was appropriate especially as there were no objections posted on this pr for almost weeks i understood that this was okayi will revert the pr for us to revisit but i would like to come to a decision on our hamcrest support and whether we want to support it or not at all when we come to a decision i would like to update our javadoc and wiki on that to clarify that for our users especially as there were no objections posted on this pr for almost weeks i understood that this was okayof course thank you for waiting weeks dont block on us yes we are facing the same issues with junit and opentest j junit is not an issue atm as we are also using it but opentest j is currently an issuecan you elaborate the problem is it a google mono repo use case i dont object reworking the artifacts i want understanding for me and others can you elaborate the problem is it a google mono repo use case i dont object reworking the artifacts i want understanding for me and others this is for every repository that includes third_party code that we need to have the original source code for security analyses that includes the mono repository as well as some other repositories that we havesince the hamcrest api is not type safe as it requires casting with object vs t as argument type we would like to move away from unsafe type casts the argumentmatcher interface does not inherit that problem but the older hamcrest api doesby having the hamcrest compatible api in the mockito artifact users can still use mockito in combination with the hamcrest apii would personally say that while the hamcrest api was originally useful for defining reusable matchers the lack of type safety does more harm than good i have received good responses when i finished the migration of the argumentmatcher to be typed and it already caught bugs in our tests i think we should promote the type safe argumentmatcher and thus deprecate the old api but happy to disagree on that part and leave hamcrest compatibility in for example a separate artifact that we need to have the original source code for security analysesso the problem is that in addition to mockito source you have to pull in hamcrest source for the analysis i still dont feel i fully understand this use case by having the hamcrest compatible api in the mockito artifact users can still use mockito in combination with the hamcrest apithats a fair argument leave hamcrest compatibility in for example a separate artifactto keep backwards compatibility we would need mockito core mockito hamcrest are you thinking of reversing the dependency in future major version revert of this pr is in so the problem is that in addition to mockito source you have to pull in hamcrest source for the analysis i still dont feel i fully understand this use case correct since jars can be built with any arbitrary code we prefer to not check in a jar as we cant be certain that it was built from the original source code thats why we check in the original source code and build that instead to keep backwards compatibility we would need mockito core mockito hamcrest are you thinking of reversing the dependency in future major versionyes but since maven does not allow a cyclic dependency we have to figure out what the possibilities are
1767,1821,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,guard against multiple evaluations of before statement some rules evaluate the base statement multiple times eg to executetests repeatedly the changes made in led to an exception in suchcases because the mockitolistener was registered multiple times nowwe only add the listener the first time the statement is evaluated inorder to restore the old behavior oh this fails a lot of tests 😢 could it be that testfinished needs the same treatment could it be that testfinished needs the same treatmentit does indeed merging
1815,1845,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,revert add duration overloads reverts mockito mockito merging
1846,1847,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,undetected unused stubbing when matching previous stubbed call merging
1848,1849,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,performance optimization by using methodgetparametercount where possible hias described in we could make use of methodgetparametercount in order to save some overhead from unnecessary cloning caused methodgetparametertypes as this is my first contribution to mockito let me know if i can do something to helplet me know what you thinkcheerschristoph merging
522,1850,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,basic test suite for osgi framework this is a proposal for a basic test project to ensure that the mockito artifacts can be consumed from an osgi environment for example reverting the fix for is caught with the following exception javalangillegalstateexception failed to install bundle mockito core jar at orgmockitoosgitestosgitestsetup osgitestjava snipped caused by orgosgiframeworkbundleexception error occurred installing a bundle at orgeclipseosgistoragestorageinstall storagejava at orgeclipseosgiinternalframeworkbundlecontextimplinstallbundle bundlecontextimpljava at orgeclipseosgiinternalframeworkbundlecontextimplinstallbundle bundlecontextimpljava at orgmockitoosgitestosgitestsetup osgitestjava morecaused by javalangillegalargumentexception invalid range invalid format at orgosgiframeworkversionrange versionrangejava at orgeclipseosgicontainerbuildersosgimanifestbuilderfactoryaddpackageimports osgimanifestbuilderfactoryjava at orgeclipseosgicontainerbuildersosgimanifestbuilderfactorygetpackageimports osgimanifestbuilderfactoryjava at orgeclipseosgicontainerbuildersosgimanifestbuilderfactorycreatebuilder osgimanifestbuilderfactoryjava at orgeclipseosgicontainerbuildersosgimanifestbuilderfactorycreatebuilder osgimanifestbuilderfactoryjava at orgeclipseosgistoragestoragegetbuilder storagejava at orgeclipseosgistoragestoragegetbuilder storagejava at orgeclipseosgistoragestorageinstall storagejava morecaused by javautilnosuchelementexception at javautilstringtokenizernexttoken stringtokenizerjava at orgosgiframeworkversionrange versionrangejava more the osgi test project consists of three source sets a regular junit test source set with a single class osgitest starts an osgi framework installs mockito core byte buddy and objenesis bundles as well as two test bundles and executes some simple mockito test cases inside the osgi framework a source set testbundle thats built to an osgi bundle using the bundle task from the bnd gradle plugin contains the test classes that run the mockito test cases and thus depends on the mockito bundle a source set otherbundle thats also built to an osgi bundle but with no other dependencies used for testing mocking of classes from other bundlessome further technical details the test source set only has compile dependencies on the osgi apis and junit ie not on mockito the osgi framework is created using the standard framework api at runtime equinox is added as a dependency to supply an actual framework implementation but the intention is that any framework implementation could be used the test cases are run by loading classes from the test bundle that all implement runnable this is to provide a simple bridge using a common jdk class the reason for setting up such a bridge is that i want to drive the tests using a test runner that gradle supports for example to get good test reports but the test bundles dont know anything about junit inside the osgi framework i didnt want to explore adding an osgified version of junit into the mix at this point since that would also entail solving test discovery inside an osgi framework the osgi bundles are built using the bnd gradle plugin instead of the deprecated osgi plugin in gradle the reason is both future proofing to not impede a migration to gradle in this new sub project and that i believe it better mirrors how other projects would consume the mockito artifacts further it paves the way for replacing the usage of the deprecated plugin for the creating the osgi manifests in the root projectsince this is my first contribution ill be happy to fix anything that goes against the grains merging
678,1850,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,basic test suite for osgi framework this is a proposal for a basic test project to ensure that the mockito artifacts can be consumed from an osgi environment for example reverting the fix for is caught with the following exception javalangillegalstateexception failed to install bundle mockito core jar at orgmockitoosgitestosgitestsetup osgitestjava snipped caused by orgosgiframeworkbundleexception error occurred installing a bundle at orgeclipseosgistoragestorageinstall storagejava at orgeclipseosgiinternalframeworkbundlecontextimplinstallbundle bundlecontextimpljava at orgeclipseosgiinternalframeworkbundlecontextimplinstallbundle bundlecontextimpljava at orgmockitoosgitestosgitestsetup osgitestjava morecaused by javalangillegalargumentexception invalid range invalid format at orgosgiframeworkversionrange versionrangejava at orgeclipseosgicontainerbuildersosgimanifestbuilderfactoryaddpackageimports osgimanifestbuilderfactoryjava at orgeclipseosgicontainerbuildersosgimanifestbuilderfactorygetpackageimports osgimanifestbuilderfactoryjava at orgeclipseosgicontainerbuildersosgimanifestbuilderfactorycreatebuilder osgimanifestbuilderfactoryjava at orgeclipseosgicontainerbuildersosgimanifestbuilderfactorycreatebuilder osgimanifestbuilderfactoryjava at orgeclipseosgistoragestoragegetbuilder storagejava at orgeclipseosgistoragestoragegetbuilder storagejava at orgeclipseosgistoragestorageinstall storagejava morecaused by javautilnosuchelementexception at javautilstringtokenizernexttoken stringtokenizerjava at orgosgiframeworkversionrange versionrangejava more the osgi test project consists of three source sets a regular junit test source set with a single class osgitest starts an osgi framework installs mockito core byte buddy and objenesis bundles as well as two test bundles and executes some simple mockito test cases inside the osgi framework a source set testbundle thats built to an osgi bundle using the bundle task from the bnd gradle plugin contains the test classes that run the mockito test cases and thus depends on the mockito bundle a source set otherbundle thats also built to an osgi bundle but with no other dependencies used for testing mocking of classes from other bundlessome further technical details the test source set only has compile dependencies on the osgi apis and junit ie not on mockito the osgi framework is created using the standard framework api at runtime equinox is added as a dependency to supply an actual framework implementation but the intention is that any framework implementation could be used the test cases are run by loading classes from the test bundle that all implement runnable this is to provide a simple bridge using a common jdk class the reason for setting up such a bridge is that i want to drive the tests using a test runner that gradle supports for example to get good test reports but the test bundles dont know anything about junit inside the osgi framework i didnt want to explore adding an osgified version of junit into the mix at this point since that would also entail solving test discovery inside an osgi framework the osgi bundles are built using the bnd gradle plugin instead of the deprecated osgi plugin in gradle the reason is both future proofing to not impede a migration to gradle in this new sub project and that i believe it better mirrors how other projects would consume the mockito artifacts further it paves the way for replacing the usage of the deprecated plugin for the creating the osgi manifests in the root projectsince this is my first contribution ill be happy to fix anything that goes against the grains merging
1853,1854,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,allow mockitosettings to be inherited read the contributing guide pr should be motivated ie what does it fix why and if relevant how if possible relevant include an example in the description that could help all readers including project members to get a better picture of the change avoid other runtime dependencies meaningful commit history intention is important please rebase your commit history so that each commit is meaningful and help the people that will explore a change in years the pull request follows coding style mention in the description _if relevant_ at least one commit should mention fixes _if relevant_ could you add a regression test in the junit jupiter test testsuiteive just amended the commit with a test
1877,1878,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,revert undetected unused stubbing when matching previous stubbed call reverts mockito mockito based on feedback in merging
1880,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fix unnecessarystubbingexception javadoc
1875,1890,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,fix mocks throwing same instance with throwable class fixes mocks throwing the same throwable instance consecutively after specifying the mock behaviour with dothrow class or thenthrow class this is achieved by moving the instantiation of the throwable into a new answer called throwsexceptionclass much like throwsexception then thenthrow class calls the swer answer with a new instance of throwsexceptionclass rather than thenthrow throwable similar for dothrow class dothrow throwable and doanswer answer timvdlippe just have a quick inquiry the test in uninstantiablethrowabletest is failing because it expects an instantiationerror to be thrown in the middle of stubbing check pr the new code doesnt instantiate in the middle of stubbing anymore how do i ignore the test or do i just delete the test file im used to using an annotation to ignore tests the pr should be ready after thats sorted and any other suggested changes
1894,1895,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,checkstyle error on windows windows has some issues with relative paths in checkstyle config files additionally it failed with an euro sign in codeplease verify if it also works on unix env
1910,1911,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,update description of argumentmatcher javadoc for any the doc says thatany is an alias of anyobject and any javalangclass but in the note it says thatsince mockito any class is not anymore an alias of this methodthis is confusing so the alias in the doc should exclude any javalangclass to simply beany is an alias of anyobject also update the same issue of anyobject check list read the contributing guide pr should be motivated ie what does it fix why and if relevant how if possible relevant include an example in the description that could help all readers including project members to get a better picture of the change avoid other runtime dependencies meaningful commit history intention is important please rebase your commit history so that each commit is meaningful and help the people that will explore a change in years the pull request follows coding style mention in the description _if relevant_ at least one commit should mention fixes _if relevant_
190,1914,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,fix pattern matcher not matching to subregion issue talked about a particular pattern using javas pattern class that causes mockito to not properly match the argument provided with an invocation to the expected answerit was later discovered that the pattern matcher matches to the entire region not some subregion by using javas matchermatch see comment in this commit fixes that by using matcherfind
1905,1914,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,fix pattern matcher not matching to subregion issue talked about a particular pattern using javas pattern class that causes mockito to not properly match the argument provided with an invocation to the expected answerit was later discovered that the pattern matcher matches to the entire region not some subregion by using javas matchermatch see comment in this commit fixes that by using matcherfind
189,1942,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,return mock name from tostring method for deep stub mocks return mock name from tostring for deep stub mocks it was previously returning null merging
1898,1942,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,return mock name from tostring method for deep stub mocks return mock name from tostring for deep stub mocks it was previously returning null merging
1712,1949,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,prepend description to assertionerror thrown in verification extended mockitoassertionerror to wrap instance of assertionerror in addition to mockitoassertionerror so that the various possible exceptions thrown for non matching arguments have description prepended to the message oh it seems like you need to run gradlew spotlessapply locally to fix the formatting issues i think you need to rebase on release x to pick up the latest changes your spotless configuration locally appears to be out of date are you running gradlew spotlessapply i can take a look on monday why it is not formatting as expected thanks tim ive rebased now hopefully should fix the formatting issue just squashed the commits merging
1967,1968,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,correctly handle mocks with limited life cycle in listeners due to the limited lifetime of static mocks they cannot be validated within a mockito session since they might have expired when the validation is applied this patch excludes static mocks from all validation to support static mocks in the regular session validation we would rather need to trigger the validation upon release of any static mock it only tests part of the issue for actually testing it we would need to run the junit tests with the inline mock maker and create subprojects for it i am going on a two week vacation tomorrow so i did not want to open that barrel of wine tonight but i validated the working manually if you have some time could you add additional subprojects i validated the runners manually however ah okay i got confused as the commit mentions that the issue is so thats why i thought we had test the whole scenario please go on vacation we can figure it out later 😄 merging
1855,1974,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,and improve error message when the inline mock maker cannot be used improves the error message and does not create a hard dependency on the compiler module it also points out that byte buddy can now emulate the attachment api using jna if its added to the class path merging
1988,1989,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,do not pass static mocks to regular listener callback does not include static mocks in regular listener logic as it might distort existing mock collectors that do not expect scoped mocks we have passed class objects to the listener to indicate a static mock the class object is of course itself not a regular mock and its cleaner to create a callback method of its own this way existing listeners remain logically backwards compatible including our own listener that is used within the junit runner we have only tested the rule i added a test for the runner too merging
2015,2017,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,only enable mocking of types right before instantiation to avoid circular interception of constructor creation
2015,2018,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,only enable mocking of types right before instantiation to avoid circular interception of constructor creation
2011,2023,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,initializes classes prior to instrumentation to avoid uncontrolled code execution triggeres initializers explicitly merging
1802,2034,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,escape mock during method dispatch on mock to avoid premature garbage collection under heavy optimization mocks might get garbage collected during the dispatching of a mocked method if the mock instance is not used after this method dispatch to avoid this we escape the mock instance during the dispatch to make sure that the gc cannot collect the object indeed force pushed a new version just nowlets hope the jit stays dumb enough to avoid this error in the future i was really certain that the stack allocation of the mock object would avoid the allocation but if the entire mockito call stack gets inlined that does no longer apply worst case we need to make the mockito call stack deeper then the inlining heuristic
198,2042,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,mock resolver plugin adds a plugin to allow for adding one or multiple mock resolvers this way instances that are provided to mockitos dsl do no longer require to be the actual mocks but can also be proxies of mocks what is something already being applied by frameworks such as springthis works today with the subclass mock maker by accident as we read the mock state from the mock instance via a method which gets proxied if we ever find a more private appraoch this would however break springs mockito use and it is already broken with the inline mock makerby this spi spring could add an unproxy resolver to its mockito build up and make its proxied mocks compatible with mockito other frameworks could use the same approach if desired as this spi is genericcloses merging
2040,2046,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,do not exclude synthetic constructors from instrumentation byte buddy does exclude synthetic members by default as they normally provide necessary infrastructure outside of business logic eg bridge methods for constructor instrumentation it is however crucial that no code is called during mock creation and that fields are copied during spy creation merging
206,2071,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,argumentmatcher error messages use lambda class names merging
2061,2071,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,argumentmatcher error messages use lambda class names merging
2092,2176,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,bump versionserrorprone from to bumps versionserrorprone from to updates error_prone_core from to release notes sourced from error prone changes nosuchmethoderror comsuntoolsjavacutillist comsuntoolsjavaccodesymbol$typesymbolgetenclosedelements nosuchmethoderror crash in hidingfield nosuchelementexception crash in restrictedapichecker differentnamebutsame unnecessaryoptionalget unnecessarymethodreference new checks truncated commits jcnewclass disableable false in external differentnamebutsame symbolislocal was renamed in jdk super method references in unnecessarymethodreference unnecessaryoptionalget findings if the receivers are identical visiblefortestingused finding additional commits viewable in updates error_prone_test_helpers from to release notes sourced from error prone changes nosuchmethoderror comsuntoolsjavacutillist comsuntoolsjavaccodesymbol$typesymbolgetenclosedelements fixed nosuchmethoderror crash in hidingfield nosuchelementexception crash in restrictedapichecker differentnamebutsame unnecessaryoptionalget unnecessarymethodreference new checks truncated commits jcnewclass disableable false in external differentnamebutsame symbolislocal was renamed in jdk super method references in unnecessarymethodreference unnecessaryoptionalget findings if the receivers are identical visiblefortestingused finding additional commits viewable in dependabot will resolve any conflicts with this pr as long as you dont alter it yourself you can also trigger a rebase manually by commenting dependabot rebase dependabot automerge start dependabot automerge end dependabot commands and options you can trigger dependabot actions by commenting on this pr dependabot rebase will rebase this pr dependabot recreate will recreate this pr overwriting any edits that have been made to it dependabot merge will merge this pr after your ci passes on it dependabot squash and merge will squash and merge this pr after your ci passes on it dependabot cancel merge will cancel a previously requested merge and block automerging dependabot reopen will reopen this pr if it is closed dependabot close will close this pr and stop dependabot recreating it you can achieve the same result by closing it manually dependabot ignore this major version will close this pr and stop dependabot creating any more for this major version unless you reopen the pr or upgrade to it yourself dependabot ignore this minor version will close this pr and stop dependabot creating any more for this minor version unless you reopen the pr or upgrade to it yourself dependabot ignore this dependency will close this pr and stop dependabot creating any more for this dependency unless you reopen the pr or upgrade to it yourself errorprone is catching actual issues i will work through them
2094,2176,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,bump versionserrorprone from to bumps versionserrorprone from to updates error_prone_core from to release notes sourced from error prone changes nosuchmethoderror comsuntoolsjavacutillist comsuntoolsjavaccodesymbol$typesymbolgetenclosedelements nosuchmethoderror crash in hidingfield nosuchelementexception crash in restrictedapichecker differentnamebutsame unnecessaryoptionalget unnecessarymethodreference new checks truncated commits jcnewclass disableable false in external differentnamebutsame symbolislocal was renamed in jdk super method references in unnecessarymethodreference unnecessaryoptionalget findings if the receivers are identical visiblefortestingused finding additional commits viewable in updates error_prone_test_helpers from to release notes sourced from error prone changes nosuchmethoderror comsuntoolsjavacutillist comsuntoolsjavaccodesymbol$typesymbolgetenclosedelements fixed nosuchmethoderror crash in hidingfield nosuchelementexception crash in restrictedapichecker differentnamebutsame unnecessaryoptionalget unnecessarymethodreference new checks truncated commits jcnewclass disableable false in external differentnamebutsame symbolislocal was renamed in jdk super method references in unnecessarymethodreference unnecessaryoptionalget findings if the receivers are identical visiblefortestingused finding additional commits viewable in dependabot will resolve any conflicts with this pr as long as you dont alter it yourself you can also trigger a rebase manually by commenting dependabot rebase dependabot automerge start dependabot automerge end dependabot commands and options you can trigger dependabot actions by commenting on this pr dependabot rebase will rebase this pr dependabot recreate will recreate this pr overwriting any edits that have been made to it dependabot merge will merge this pr after your ci passes on it dependabot squash and merge will squash and merge this pr after your ci passes on it dependabot cancel merge will cancel a previously requested merge and block automerging dependabot reopen will reopen this pr if it is closed dependabot close will close this pr and stop dependabot recreating it you can achieve the same result by closing it manually dependabot ignore this major version will close this pr and stop dependabot creating any more for this major version unless you reopen the pr or upgrade to it yourself dependabot ignore this minor version will close this pr and stop dependabot creating any more for this minor version unless you reopen the pr or upgrade to it yourself dependabot ignore this dependency will close this pr and stop dependabot creating any more for this dependency unless you reopen the pr or upgrade to it yourself errorprone is catching actual issues i will work through them
2105,2176,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,bump versionserrorprone from to bumps versionserrorprone from to updates error_prone_core from to release notes sourced from error prone changes nosuchmethoderror comsuntoolsjavacutillist comsuntoolsjavaccodesymbol$typesymbolgetenclosedelements nosuchmethoderror crash in hidingfield nosuchelementexception crash in restrictedapichecker differentnamebutsame unnecessaryoptionalget unnecessarymethodreference new checks truncated commits jcnewclass disableable false in external differentnamebutsame symbolislocal was renamed in jdk super method references in unnecessarymethodreference unnecessaryoptionalget findings if the receivers are identical visiblefortestingused finding additional commits viewable in updates error_prone_test_helpers from to release notes sourced from error prone changes nosuchmethoderror comsuntoolsjavacutillist comsuntoolsjavaccodesymbol$typesymbolgetenclosedelements fixed nosuchmethoderror crash in hidingfield nosuchelementexception crash in restrictedapichecker differentnamebutsame unnecessaryoptionalget unnecessarymethodreference new checks truncated commits jcnewclass disableable false in external differentnamebutsame symbolislocal was renamed in jdk super method references in unnecessarymethodreference unnecessaryoptionalget findings if the receivers are identical visiblefortestingused finding additional commits viewable in dependabot will resolve any conflicts with this pr as long as you dont alter it yourself you can also trigger a rebase manually by commenting dependabot rebase dependabot automerge start dependabot automerge end dependabot commands and options you can trigger dependabot actions by commenting on this pr dependabot rebase will rebase this pr dependabot recreate will recreate this pr overwriting any edits that have been made to it dependabot merge will merge this pr after your ci passes on it dependabot squash and merge will squash and merge this pr after your ci passes on it dependabot cancel merge will cancel a previously requested merge and block automerging dependabot reopen will reopen this pr if it is closed dependabot close will close this pr and stop dependabot recreating it you can achieve the same result by closing it manually dependabot ignore this major version will close this pr and stop dependabot creating any more for this major version unless you reopen the pr or upgrade to it yourself dependabot ignore this minor version will close this pr and stop dependabot creating any more for this minor version unless you reopen the pr or upgrade to it yourself dependabot ignore this dependency will close this pr and stop dependabot creating any more for this dependency unless you reopen the pr or upgrade to it yourself errorprone is catching actual issues i will work through them
