issueNumber,prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,i18n,DevOps,Logic,Test,IO,UI,Security,App,corpus
4544.0,4547,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,do not extract file ending from urls do not extract file ending from urls should also please check tobiasdiez i cannot access jstor stuff due to however with any url and some appended key values like accetptrue it works for me again please fix the checkstyle issue import with is not allowed
3189.0,4549,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,fixes that renaming a group did not change the group name in the interface
2288.0,4565,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,add uncaught exception message added a simple dialog showing up if an uncaught exception was loggedadded the dialogs text to the german and english language filesfixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues thank you very much for your contribution 👍 we are looking forward seeing more from you
4580.0,4587,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,add a variable to track the change in preview style proposed solution for i have added a previewstyle variable to check when the preview style changesfrom my observation the layout is updated every time tabs are switched or preview styles are cycled through with the addition of a variable these situations can be differentiated to print out the notification more appropriately change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues looks also good from my site i am merging this now
4598.0,4601,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,convert duplicateresolverdialog to javafx describe the changes you have made here because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues yes i thought i added the label on that issue
4600.0,4604,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,enable default cursor for new entry sets text field on focus at the end of initialization by running the javafx thread change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4609.0,4613,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,fix preview style configuration user mentioned that after pressing one of the styles and saving it the style is not updatedto change the preview style he has to move the selected style to the right column before pressing saveselecting styles in the right column can be previewed in the test panel however the style of bibentry is not updated after pressing test to rectify this the citation style is updated in preferencesto ensure preview style configuration is saved the chosen preview style is also saved in the preferencesnote that if preview style at the left column is selected the configuration will not be saved change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues code looks good from my side as well could you please test if the error i encountered is also resolved with your code siedlerchr that error is not resolved in my pr do you want me to fix it chelseyong okay thanks for the info if you want you could do this in another pr thanks again for your contribution
4616.0,4618,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,try to fix not on fx thread for search and autocomplete because github does not support autolinking there add the following autosave actions to your database comment{jabref meta databasetype biblatex} comment{jabref meta saveactions enableddate normalize_date pages normalize_page_numbers all text fields latex_to_unicode title html_to_unicode } search for something and press ctrl space to open autocomplete popup enter sth like \emph{dictionary} in the title field and press saveno errrosnoted this in change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4591.0,4642,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,add integrity check for books with edition reported as tobiasdiez siedlerchr could you review this pr also i am not sure why travis is failing ronaklakhotia if you click on the travis build failed details you can expand the failing job in your case its just the localization test which failed you need to add the string to the english localization file under src main resources l n orgjabreflogicl nlocalizationconsistencytest findmissinglocalizationkeys failed orgopentest jassertionfailederror detected language keys which are not in the english language file paste these into the english language file edition\ of\ book\ reported\ as\ just\ edition of book reported as just expected but was at orgjunitjupiterapiassertionutilsfail assertionutilsjava at orgjunitjupiterapiassertequalsfailnotequal assertequalsjava at orgjunitjupiterapiassertequalsassertequals assertequalsjava at orgjunitjupiterapiassertionsassertequals assertionsjava at orgjabreflogicl nlocalizationconsistencytestfindmissinglocalizationkeys localizationconsistencytestjava thanks for the pointer fixed the failing test ready for review tobiasdiez siedlerchr ready for review you can ignore the outdated dependencies its one of the tasks which is allowed to fail build passed ready for review any updates ronaklakhotia we have the policy that at least two core developers have to approve a pull request before me merge since we are all working on jabref in our freetime reviewing of a pr might take a day or two especially over the weekend but that shouldnt stop you from looking and working at other open issues if you have the motivation and the drive to do so
4641.0,4644,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,fix for issue remove usage of tempdirectory extension from junit pioneer fixes removed the tempdirectory extension from junit pioneer with the built in extension of junit manually tested changed features in running jabref https githubcom joelparkerhenderson git_commit_message perfect thanks a lot
4628.0,4658,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,fix for cant save new content selectors dialog converted into javafx old functionalities are preserved new validations added error message thrown when dialog invoked but not active connection exists remove keyword button is enabled just in case some keyword is selected change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues additionally it would be nice if you could add a screenshot of the converted dialog siedlerchr hi thanks for the reviewi hope i was able to incorporate all the changes mentioned above listproperty bindingshere is the screenshot of converted dialog tobiasdiez thanks for the review changes have been made thanks again for your contribution looking forward to your next pr thanks guys for super guidance ricantech we have to thank you for your contribution we hope you are interested in fixing some other issues as well
4610.0,4660,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,changed the way the groupdialog description is displayed fixes changed groupdialog description node to textflow groupdialog is no longer resizable changed the layout of the groupdialog window to be more horizontal ok button is only enabled after some input jabrefgroupdialog change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues the code looks good to me and we can merge it as it is now nonetheless christoph is right and it would be better to replace the html completely by styled javafx text modules with corresponding css style classes defined in the basecss since this is a bit of work as you need to fumble around with the localization and its not utterly important i let you decide if you want to work on this or invest your time in something else eg fixing another issue i definetly agree that this should be done the right way at some point but im not really confident to touch the localization im going to move to another issue so this pr can be merged 😄 ah i think i just noticed a bug please wait with merging could you please also take a look at ok so i tried to automatically create a database when the user tried to create a new group without a open database but i couldnt get it to run the code to add the group to the open database always ran before the new database was createdin the end i gave up and i just created a warning when the user tries to create a group without a database i hope i made no mistakes while adding the localization could you please also take a look at this error never occurred when i tried it the report is a little thin and i couldnt recreate itif everything looks good to you you can merge this pr thanks for the quick follow up and sorry for being somewhat pedantic
4614.0,4696,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,remove resolve duplicate keys dialog because github does not support autolinking there removes the resolve duplicate keys dialog this feature is made obsolete by the integrity check and the user can generate new keys very simply for all entries or only for the duplicated ones through the entry editor and or menu change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues well however on import there should be a warning and the option to resolve duplicate keys its essential to discover duplicates siedlerchr such a feature wasnt implemented the only check was when opening a database and is obsolete with my other pr where now keys are automatically generated for every imported entry duplicate entries are also highlighted in the import dialog okay then i see no problem
4666.0,4707,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,group and reorder the main menu tabs & icons group and reorder the main menu file edit library quality tools and view tabs & icons now it looks like on the martinkarims prototypes _file pr & fixes & fixes & fixes & fixes & fixes & fixes & fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues thanks a lot for your work on this the code changes look good to me i believe that removing the three tools opening a folder file or url doi apply disables the associated shortcuts eg f to open a file can you please make sure the shortcuts work as expected and if not add some code for this here ive a few questions for martinkarim why he proposed certain changes some of which are not too intuitive for me replace string from edit to tools & set clear rename append fields from edit to library both of these operations change field values of the currently selected entries or all entries and thus for me have the same quality as the manage keywords feature which is essentially a special version of set fields moreover all these three features dont involve any magic on jabrefs part in contrast to tools but they are different versions of bulk edits but thats definitely a developer viewpoint and not a user centric one im fine with moving all three to tools although i feel this menu gets overloaded a bitmoreover i would suggest t rename replace string by find and replace find unlinked files from quality to tools for me this feature is connected to the set file link feature because once you linked a file to an entry that it is no longer reported under unlinked files and vice versa the find unliked files dialog allows to link files to entries so personally i would group them together new sublibrary based on aux file from tools to library with the reasoning that adding a sublibrary has a global effect on the library however this feature does not add entries to the current library but uses the aux file to select certain entries and then creates a new library containing only these entries so in some sense it is a certain kind of export thus for me it should go to the export menu under file or stay in tools yes you are right now those shortcuts are disabled although ctrl a for selecting all is still workingin addition i just realized that sometimes the check symbol of the checkitem objects tools web search groups interface is not synchronized with it side paneli will deal with it in a while the check synchronization might be a problem with setting the values correctly in the preferences i remember having similar issues with shown not shown in the openoffice panel i had to explicitly set the preferences to new values i hope the check synchronization is solved now also i have recovered the previous entry preview elements and behaviorplease tell me if it is ok thank you you seem to have a compile error now probably because of the parameter removal in the check menu stuffyou can click on the travis failed icon and will see the jobs that failed you then can expand them and will see the errors yes my fault i am so busy these days and cannot focus on it properly i will solve this asapsorry for wasting your time no problem take your time siedlerchr what about the coverage test do i need to get an equal or greather percent you can ignore the code coverage and the dependency update testcodacy is sometimes a bit difficult as for some fxml stuff it is generating false positives eg marking functions as unused but does not take into account that these are defined in fxml we are generally not so focused on code coverage but prefer tests for the most important model logic functionality by the way i have forgotten to say that this code keeps the associated shortcuts because those choices are also in the right click menu tobiasdiez i am sorry for being late in answering your questions here are my thoughts on why i moved the items features you mentioned _replace string_ i do think that the the main difference between this feature and _manage keywords_ is the possibility to change a string in all entries and not just selected ones meaning the scope of the function separates it from the other items in _edit_additionally replacing a string is not bound to a field like _mangage keywords_ or _rank entry_ therefore it has a more general purpose i would arguehowever i agree that it does not completely fit into the _tools_ tab as well moving it there was a try to give the function more exposure because many users did not know about the _tools_ tab is a central part of the users workflow which is why i chose that tabthe name change for the feature is great i think because it matches the name of the same feature in other programs _set clear rename append fields_ i proposed to move this feature to library because i thought that the four functions it contains had a global effect on all entries i have noticed that this was a misunderstanding on my part so i will have another look at the featurebut i still think that the feature as a whole does not fit the _edit_ tab because of the rename part renaming is not really a content change and it has more complex implications for an entry if the renaming function was split from the rest keeping it in _edit_ seems appropriate _find unlinked files_ while _set file links_ does only improve the quality of existing entries by associating a file this feature is a bit more versatile it can also help to find files in a folder which do not even have a bibliography entry yet and can even be used to extract bibliographic information from a pdf i think that the ways of using this feature go beyond qa measures which is why i proposed to move it _new sublibrary based on aux file_ i think that you are right in regard to this function being an export function and that it could be moved to _export_ as well then it would have to be renamed though into something like export entries cited in aux file however export has the connotation of some change in the data format which is not really the case with this feature because it only creates a subset of the current bibliography i found the _library_ tab appropriate because the feature is bound to the active library and therefore depends on it and an aux file i think all four points are up to discussion and depend on the view of the individual this is why i think that especially the grouping of items in the main menu would profit from more user data to have a more objective center in that discussion thanks martinkarim for your detailed explanation that clarifies a lot for me and im fine with these changes for the sake of moving forward with this pr i would propose to rename replace string to find and replace move new sublibrary based on aux file to toolsas part of this pr and then merge davidemdot could you please implement these changes thanksthen as a second step we should discuss in the devcall set clear rename append fields edit library or tools new sublibrary based on aux file library tools export how to improve telemetry collection tobiasdiez i think it is done now
4667.0,4707,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,group and reorder the main menu tabs & icons group and reorder the main menu file edit library quality tools and view tabs & icons now it looks like on the martinkarims prototypes _file pr & fixes & fixes & fixes & fixes & fixes & fixes & fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues thanks a lot for your work on this the code changes look good to me i believe that removing the three tools opening a folder file or url doi apply disables the associated shortcuts eg f to open a file can you please make sure the shortcuts work as expected and if not add some code for this here ive a few questions for martinkarim why he proposed certain changes some of which are not too intuitive for me replace string from edit to tools & set clear rename append fields from edit to library both of these operations change field values of the currently selected entries or all entries and thus for me have the same quality as the manage keywords feature which is essentially a special version of set fields moreover all these three features dont involve any magic on jabrefs part in contrast to tools but they are different versions of bulk edits but thats definitely a developer viewpoint and not a user centric one im fine with moving all three to tools although i feel this menu gets overloaded a bitmoreover i would suggest t rename replace string by find and replace find unlinked files from quality to tools for me this feature is connected to the set file link feature because once you linked a file to an entry that it is no longer reported under unlinked files and vice versa the find unliked files dialog allows to link files to entries so personally i would group them together new sublibrary based on aux file from tools to library with the reasoning that adding a sublibrary has a global effect on the library however this feature does not add entries to the current library but uses the aux file to select certain entries and then creates a new library containing only these entries so in some sense it is a certain kind of export thus for me it should go to the export menu under file or stay in tools yes you are right now those shortcuts are disabled although ctrl a for selecting all is still workingin addition i just realized that sometimes the check symbol of the checkitem objects tools web search groups interface is not synchronized with it side paneli will deal with it in a while the check synchronization might be a problem with setting the values correctly in the preferences i remember having similar issues with shown not shown in the openoffice panel i had to explicitly set the preferences to new values i hope the check synchronization is solved now also i have recovered the previous entry preview elements and behaviorplease tell me if it is ok thank you you seem to have a compile error now probably because of the parameter removal in the check menu stuffyou can click on the travis failed icon and will see the jobs that failed you then can expand them and will see the errors yes my fault i am so busy these days and cannot focus on it properly i will solve this asapsorry for wasting your time no problem take your time siedlerchr what about the coverage test do i need to get an equal or greather percent you can ignore the code coverage and the dependency update testcodacy is sometimes a bit difficult as for some fxml stuff it is generating false positives eg marking functions as unused but does not take into account that these are defined in fxml we are generally not so focused on code coverage but prefer tests for the most important model logic functionality by the way i have forgotten to say that this code keeps the associated shortcuts because those choices are also in the right click menu tobiasdiez i am sorry for being late in answering your questions here are my thoughts on why i moved the items features you mentioned _replace string_ i do think that the the main difference between this feature and _manage keywords_ is the possibility to change a string in all entries and not just selected ones meaning the scope of the function separates it from the other items in _edit_additionally replacing a string is not bound to a field like _mangage keywords_ or _rank entry_ therefore it has a more general purpose i would arguehowever i agree that it does not completely fit into the _tools_ tab as well moving it there was a try to give the function more exposure because many users did not know about the _tools_ tab is a central part of the users workflow which is why i chose that tabthe name change for the feature is great i think because it matches the name of the same feature in other programs _set clear rename append fields_ i proposed to move this feature to library because i thought that the four functions it contains had a global effect on all entries i have noticed that this was a misunderstanding on my part so i will have another look at the featurebut i still think that the feature as a whole does not fit the _edit_ tab because of the rename part renaming is not really a content change and it has more complex implications for an entry if the renaming function was split from the rest keeping it in _edit_ seems appropriate _find unlinked files_ while _set file links_ does only improve the quality of existing entries by associating a file this feature is a bit more versatile it can also help to find files in a folder which do not even have a bibliography entry yet and can even be used to extract bibliographic information from a pdf i think that the ways of using this feature go beyond qa measures which is why i proposed to move it _new sublibrary based on aux file_ i think that you are right in regard to this function being an export function and that it could be moved to _export_ as well then it would have to be renamed though into something like export entries cited in aux file however export has the connotation of some change in the data format which is not really the case with this feature because it only creates a subset of the current bibliography i found the _library_ tab appropriate because the feature is bound to the active library and therefore depends on it and an aux file i think all four points are up to discussion and depend on the view of the individual this is why i think that especially the grouping of items in the main menu would profit from more user data to have a more objective center in that discussion thanks martinkarim for your detailed explanation that clarifies a lot for me and im fine with these changes for the sake of moving forward with this pr i would propose to rename replace string to find and replace move new sublibrary based on aux file to toolsas part of this pr and then merge davidemdot could you please implement these changes thanksthen as a second step we should discuss in the devcall set clear rename append fields edit library or tools new sublibrary based on aux file library tools export how to improve telemetry collection tobiasdiez i think it is done now
4668.0,4707,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,group and reorder the main menu tabs & icons group and reorder the main menu file edit library quality tools and view tabs & icons now it looks like on the martinkarims prototypes _file pr & fixes & fixes & fixes & fixes & fixes & fixes & fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues thanks a lot for your work on this the code changes look good to me i believe that removing the three tools opening a folder file or url doi apply disables the associated shortcuts eg f to open a file can you please make sure the shortcuts work as expected and if not add some code for this here ive a few questions for martinkarim why he proposed certain changes some of which are not too intuitive for me replace string from edit to tools & set clear rename append fields from edit to library both of these operations change field values of the currently selected entries or all entries and thus for me have the same quality as the manage keywords feature which is essentially a special version of set fields moreover all these three features dont involve any magic on jabrefs part in contrast to tools but they are different versions of bulk edits but thats definitely a developer viewpoint and not a user centric one im fine with moving all three to tools although i feel this menu gets overloaded a bitmoreover i would suggest t rename replace string by find and replace find unlinked files from quality to tools for me this feature is connected to the set file link feature because once you linked a file to an entry that it is no longer reported under unlinked files and vice versa the find unliked files dialog allows to link files to entries so personally i would group them together new sublibrary based on aux file from tools to library with the reasoning that adding a sublibrary has a global effect on the library however this feature does not add entries to the current library but uses the aux file to select certain entries and then creates a new library containing only these entries so in some sense it is a certain kind of export thus for me it should go to the export menu under file or stay in tools yes you are right now those shortcuts are disabled although ctrl a for selecting all is still workingin addition i just realized that sometimes the check symbol of the checkitem objects tools web search groups interface is not synchronized with it side paneli will deal with it in a while the check synchronization might be a problem with setting the values correctly in the preferences i remember having similar issues with shown not shown in the openoffice panel i had to explicitly set the preferences to new values i hope the check synchronization is solved now also i have recovered the previous entry preview elements and behaviorplease tell me if it is ok thank you you seem to have a compile error now probably because of the parameter removal in the check menu stuffyou can click on the travis failed icon and will see the jobs that failed you then can expand them and will see the errors yes my fault i am so busy these days and cannot focus on it properly i will solve this asapsorry for wasting your time no problem take your time siedlerchr what about the coverage test do i need to get an equal or greather percent you can ignore the code coverage and the dependency update testcodacy is sometimes a bit difficult as for some fxml stuff it is generating false positives eg marking functions as unused but does not take into account that these are defined in fxml we are generally not so focused on code coverage but prefer tests for the most important model logic functionality by the way i have forgotten to say that this code keeps the associated shortcuts because those choices are also in the right click menu tobiasdiez i am sorry for being late in answering your questions here are my thoughts on why i moved the items features you mentioned _replace string_ i do think that the the main difference between this feature and _manage keywords_ is the possibility to change a string in all entries and not just selected ones meaning the scope of the function separates it from the other items in _edit_additionally replacing a string is not bound to a field like _mangage keywords_ or _rank entry_ therefore it has a more general purpose i would arguehowever i agree that it does not completely fit into the _tools_ tab as well moving it there was a try to give the function more exposure because many users did not know about the _tools_ tab is a central part of the users workflow which is why i chose that tabthe name change for the feature is great i think because it matches the name of the same feature in other programs _set clear rename append fields_ i proposed to move this feature to library because i thought that the four functions it contains had a global effect on all entries i have noticed that this was a misunderstanding on my part so i will have another look at the featurebut i still think that the feature as a whole does not fit the _edit_ tab because of the rename part renaming is not really a content change and it has more complex implications for an entry if the renaming function was split from the rest keeping it in _edit_ seems appropriate _find unlinked files_ while _set file links_ does only improve the quality of existing entries by associating a file this feature is a bit more versatile it can also help to find files in a folder which do not even have a bibliography entry yet and can even be used to extract bibliographic information from a pdf i think that the ways of using this feature go beyond qa measures which is why i proposed to move it _new sublibrary based on aux file_ i think that you are right in regard to this function being an export function and that it could be moved to _export_ as well then it would have to be renamed though into something like export entries cited in aux file however export has the connotation of some change in the data format which is not really the case with this feature because it only creates a subset of the current bibliography i found the _library_ tab appropriate because the feature is bound to the active library and therefore depends on it and an aux file i think all four points are up to discussion and depend on the view of the individual this is why i think that especially the grouping of items in the main menu would profit from more user data to have a more objective center in that discussion thanks martinkarim for your detailed explanation that clarifies a lot for me and im fine with these changes for the sake of moving forward with this pr i would propose to rename replace string to find and replace move new sublibrary based on aux file to toolsas part of this pr and then merge davidemdot could you please implement these changes thanksthen as a second step we should discuss in the devcall set clear rename append fields edit library or tools new sublibrary based on aux file library tools export how to improve telemetry collection tobiasdiez i think it is done now
4669.0,4707,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,group and reorder the main menu tabs & icons group and reorder the main menu file edit library quality tools and view tabs & icons now it looks like on the martinkarims prototypes _file pr & fixes & fixes & fixes & fixes & fixes & fixes & fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues thanks a lot for your work on this the code changes look good to me i believe that removing the three tools opening a folder file or url doi apply disables the associated shortcuts eg f to open a file can you please make sure the shortcuts work as expected and if not add some code for this here ive a few questions for martinkarim why he proposed certain changes some of which are not too intuitive for me replace string from edit to tools & set clear rename append fields from edit to library both of these operations change field values of the currently selected entries or all entries and thus for me have the same quality as the manage keywords feature which is essentially a special version of set fields moreover all these three features dont involve any magic on jabrefs part in contrast to tools but they are different versions of bulk edits but thats definitely a developer viewpoint and not a user centric one im fine with moving all three to tools although i feel this menu gets overloaded a bitmoreover i would suggest t rename replace string by find and replace find unlinked files from quality to tools for me this feature is connected to the set file link feature because once you linked a file to an entry that it is no longer reported under unlinked files and vice versa the find unliked files dialog allows to link files to entries so personally i would group them together new sublibrary based on aux file from tools to library with the reasoning that adding a sublibrary has a global effect on the library however this feature does not add entries to the current library but uses the aux file to select certain entries and then creates a new library containing only these entries so in some sense it is a certain kind of export thus for me it should go to the export menu under file or stay in tools yes you are right now those shortcuts are disabled although ctrl a for selecting all is still workingin addition i just realized that sometimes the check symbol of the checkitem objects tools web search groups interface is not synchronized with it side paneli will deal with it in a while the check synchronization might be a problem with setting the values correctly in the preferences i remember having similar issues with shown not shown in the openoffice panel i had to explicitly set the preferences to new values i hope the check synchronization is solved now also i have recovered the previous entry preview elements and behaviorplease tell me if it is ok thank you you seem to have a compile error now probably because of the parameter removal in the check menu stuffyou can click on the travis failed icon and will see the jobs that failed you then can expand them and will see the errors yes my fault i am so busy these days and cannot focus on it properly i will solve this asapsorry for wasting your time no problem take your time siedlerchr what about the coverage test do i need to get an equal or greather percent you can ignore the code coverage and the dependency update testcodacy is sometimes a bit difficult as for some fxml stuff it is generating false positives eg marking functions as unused but does not take into account that these are defined in fxml we are generally not so focused on code coverage but prefer tests for the most important model logic functionality by the way i have forgotten to say that this code keeps the associated shortcuts because those choices are also in the right click menu tobiasdiez i am sorry for being late in answering your questions here are my thoughts on why i moved the items features you mentioned _replace string_ i do think that the the main difference between this feature and _manage keywords_ is the possibility to change a string in all entries and not just selected ones meaning the scope of the function separates it from the other items in _edit_additionally replacing a string is not bound to a field like _mangage keywords_ or _rank entry_ therefore it has a more general purpose i would arguehowever i agree that it does not completely fit into the _tools_ tab as well moving it there was a try to give the function more exposure because many users did not know about the _tools_ tab is a central part of the users workflow which is why i chose that tabthe name change for the feature is great i think because it matches the name of the same feature in other programs _set clear rename append fields_ i proposed to move this feature to library because i thought that the four functions it contains had a global effect on all entries i have noticed that this was a misunderstanding on my part so i will have another look at the featurebut i still think that the feature as a whole does not fit the _edit_ tab because of the rename part renaming is not really a content change and it has more complex implications for an entry if the renaming function was split from the rest keeping it in _edit_ seems appropriate _find unlinked files_ while _set file links_ does only improve the quality of existing entries by associating a file this feature is a bit more versatile it can also help to find files in a folder which do not even have a bibliography entry yet and can even be used to extract bibliographic information from a pdf i think that the ways of using this feature go beyond qa measures which is why i proposed to move it _new sublibrary based on aux file_ i think that you are right in regard to this function being an export function and that it could be moved to _export_ as well then it would have to be renamed though into something like export entries cited in aux file however export has the connotation of some change in the data format which is not really the case with this feature because it only creates a subset of the current bibliography i found the _library_ tab appropriate because the feature is bound to the active library and therefore depends on it and an aux file i think all four points are up to discussion and depend on the view of the individual this is why i think that especially the grouping of items in the main menu would profit from more user data to have a more objective center in that discussion thanks martinkarim for your detailed explanation that clarifies a lot for me and im fine with these changes for the sake of moving forward with this pr i would propose to rename replace string to find and replace move new sublibrary based on aux file to toolsas part of this pr and then merge davidemdot could you please implement these changes thanksthen as a second step we should discuss in the devcall set clear rename append fields edit library or tools new sublibrary based on aux file library tools export how to improve telemetry collection tobiasdiez i think it is done now
4670.0,4707,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,group and reorder the main menu tabs & icons group and reorder the main menu file edit library quality tools and view tabs & icons now it looks like on the martinkarims prototypes _file pr & fixes & fixes & fixes & fixes & fixes & fixes & fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues thanks a lot for your work on this the code changes look good to me i believe that removing the three tools opening a folder file or url doi apply disables the associated shortcuts eg f to open a file can you please make sure the shortcuts work as expected and if not add some code for this here ive a few questions for martinkarim why he proposed certain changes some of which are not too intuitive for me replace string from edit to tools & set clear rename append fields from edit to library both of these operations change field values of the currently selected entries or all entries and thus for me have the same quality as the manage keywords feature which is essentially a special version of set fields moreover all these three features dont involve any magic on jabrefs part in contrast to tools but they are different versions of bulk edits but thats definitely a developer viewpoint and not a user centric one im fine with moving all three to tools although i feel this menu gets overloaded a bitmoreover i would suggest t rename replace string by find and replace find unlinked files from quality to tools for me this feature is connected to the set file link feature because once you linked a file to an entry that it is no longer reported under unlinked files and vice versa the find unliked files dialog allows to link files to entries so personally i would group them together new sublibrary based on aux file from tools to library with the reasoning that adding a sublibrary has a global effect on the library however this feature does not add entries to the current library but uses the aux file to select certain entries and then creates a new library containing only these entries so in some sense it is a certain kind of export thus for me it should go to the export menu under file or stay in tools yes you are right now those shortcuts are disabled although ctrl a for selecting all is still workingin addition i just realized that sometimes the check symbol of the checkitem objects tools web search groups interface is not synchronized with it side paneli will deal with it in a while the check synchronization might be a problem with setting the values correctly in the preferences i remember having similar issues with shown not shown in the openoffice panel i had to explicitly set the preferences to new values i hope the check synchronization is solved now also i have recovered the previous entry preview elements and behaviorplease tell me if it is ok thank you you seem to have a compile error now probably because of the parameter removal in the check menu stuffyou can click on the travis failed icon and will see the jobs that failed you then can expand them and will see the errors yes my fault i am so busy these days and cannot focus on it properly i will solve this asapsorry for wasting your time no problem take your time siedlerchr what about the coverage test do i need to get an equal or greather percent you can ignore the code coverage and the dependency update testcodacy is sometimes a bit difficult as for some fxml stuff it is generating false positives eg marking functions as unused but does not take into account that these are defined in fxml we are generally not so focused on code coverage but prefer tests for the most important model logic functionality by the way i have forgotten to say that this code keeps the associated shortcuts because those choices are also in the right click menu tobiasdiez i am sorry for being late in answering your questions here are my thoughts on why i moved the items features you mentioned _replace string_ i do think that the the main difference between this feature and _manage keywords_ is the possibility to change a string in all entries and not just selected ones meaning the scope of the function separates it from the other items in _edit_additionally replacing a string is not bound to a field like _mangage keywords_ or _rank entry_ therefore it has a more general purpose i would arguehowever i agree that it does not completely fit into the _tools_ tab as well moving it there was a try to give the function more exposure because many users did not know about the _tools_ tab is a central part of the users workflow which is why i chose that tabthe name change for the feature is great i think because it matches the name of the same feature in other programs _set clear rename append fields_ i proposed to move this feature to library because i thought that the four functions it contains had a global effect on all entries i have noticed that this was a misunderstanding on my part so i will have another look at the featurebut i still think that the feature as a whole does not fit the _edit_ tab because of the rename part renaming is not really a content change and it has more complex implications for an entry if the renaming function was split from the rest keeping it in _edit_ seems appropriate _find unlinked files_ while _set file links_ does only improve the quality of existing entries by associating a file this feature is a bit more versatile it can also help to find files in a folder which do not even have a bibliography entry yet and can even be used to extract bibliographic information from a pdf i think that the ways of using this feature go beyond qa measures which is why i proposed to move it _new sublibrary based on aux file_ i think that you are right in regard to this function being an export function and that it could be moved to _export_ as well then it would have to be renamed though into something like export entries cited in aux file however export has the connotation of some change in the data format which is not really the case with this feature because it only creates a subset of the current bibliography i found the _library_ tab appropriate because the feature is bound to the active library and therefore depends on it and an aux file i think all four points are up to discussion and depend on the view of the individual this is why i think that especially the grouping of items in the main menu would profit from more user data to have a more objective center in that discussion thanks martinkarim for your detailed explanation that clarifies a lot for me and im fine with these changes for the sake of moving forward with this pr i would propose to rename replace string to find and replace move new sublibrary based on aux file to toolsas part of this pr and then merge davidemdot could you please implement these changes thanksthen as a second step we should discuss in the devcall set clear rename append fields edit library or tools new sublibrary based on aux file library tools export how to improve telemetry collection tobiasdiez i think it is done now
