issueNumber,prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,i18n,DevOps,Logic,Test,IO,UI,Security,App,corpus
4544.0,4547,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,do not extract file ending from urls do not extract file ending from urls
3189.0,4549,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,fixes that renaming a group did not change the group name in the interface
2288.0,4565,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,add uncaught exception message added a simple dialog showing up if an uncaught exception was loggedadded the dialogs text to the german and english language filesfixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4580.0,4587,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,add a variable to track the change in preview style proposed solution for i have added a previewstyle variable to check when the preview style changesfrom my observation the layout is updated every time tabs are switched or preview styles are cycled through with the addition of a variable these situations can be differentiated to print out the notification more appropriately change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4598.0,4601,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,convert duplicateresolverdialog to javafx describe the changes you have made here because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4600.0,4604,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,enable default cursor for new entry sets text field on focus at the end of initialization by running the javafx thread change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4609.0,4613,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,fix preview style configuration user mentioned that after pressing one of the styles and saving it the style is not updatedto change the preview style he has to move the selected style to the right column before pressing saveselecting styles in the right column can be previewed in the test panel however the style of bibentry is not updated after pressing test to rectify this the citation style is updated in preferencesto ensure preview style configuration is saved the chosen preview style is also saved in the preferencesnote that if preview style at the left column is selected the configuration will not be saved change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4616.0,4618,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,try to fix not on fx thread for search and autocomplete because github does not support autolinking there add the following autosave actions to your database comment{jabref meta databasetype biblatex} comment{jabref meta saveactions enableddate normalize_date pages normalize_page_numbers all text fields latex_to_unicode title html_to_unicode } search for something and press ctrl space to open autocomplete popup enter sth like \emph{dictionary} in the title field and press saveno errrosnoted this in change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4591.0,4642,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,add integrity check for books with edition reported as
4641.0,4644,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,fix for issue remove usage of tempdirectory extension from junit pioneer fixes removed the tempdirectory extension from junit pioneer with the built in extension of junit manually tested changed features in running jabref https githubcom joelparkerhenderson git_commit_message
4628.0,4658,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,fix for cant save new content selectors dialog converted into javafx old functionalities are preserved new validations added error message thrown when dialog invoked but not active connection exists remove keyword button is enabled just in case some keyword is selected change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4610.0,4660,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,changed the way the groupdialog description is displayed fixes changed groupdialog description node to textflow groupdialog is no longer resizable changed the layout of the groupdialog window to be more horizontal ok button is only enabled after some input jabrefgroupdialog change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4614.0,4696,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,remove resolve duplicate keys dialog because github does not support autolinking there removes the resolve duplicate keys dialog this feature is made obsolete by the integrity check and the user can generate new keys very simply for all entries or only for the duplicated ones through the entry editor and or menu change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4666.0,4707,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,group and reorder the main menu tabs & icons group and reorder the main menu file edit library quality tools and view tabs & icons now it looks like on the martinkarims prototypes _file pr & fixes & fixes & fixes & fixes & fixes & fixes & fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4667.0,4707,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,group and reorder the main menu tabs & icons group and reorder the main menu file edit library quality tools and view tabs & icons now it looks like on the martinkarims prototypes _file pr & fixes & fixes & fixes & fixes & fixes & fixes & fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4668.0,4707,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,group and reorder the main menu tabs & icons group and reorder the main menu file edit library quality tools and view tabs & icons now it looks like on the martinkarims prototypes _file pr & fixes & fixes & fixes & fixes & fixes & fixes & fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4669.0,4707,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,group and reorder the main menu tabs & icons group and reorder the main menu file edit library quality tools and view tabs & icons now it looks like on the martinkarims prototypes _file pr & fixes & fixes & fixes & fixes & fixes & fixes & fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4670.0,4707,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,group and reorder the main menu tabs & icons group and reorder the main menu file edit library quality tools and view tabs & icons now it looks like on the martinkarims prototypes _file pr & fixes & fixes & fixes & fixes & fixes & fixes & fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4671.0,4707,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,group and reorder the main menu tabs & icons group and reorder the main menu file edit library quality tools and view tabs & icons now it looks like on the martinkarims prototypes _file pr & fixes & fixes & fixes & fixes & fixes & fixes & fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4672.0,4707,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,group and reorder the main menu tabs & icons group and reorder the main menu file edit library quality tools and view tabs & icons now it looks like on the martinkarims prototypes _file pr & fixes & fixes & fixes & fixes & fixes & fixes & fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4673.0,4707,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,group and reorder the main menu tabs & icons group and reorder the main menu file edit library quality tools and view tabs & icons now it looks like on the martinkarims prototypes _file pr & fixes & fixes & fixes & fixes & fixes & fixes & fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4709.0,4713,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,fix bibkey generated does not handle diacritics clean up the author value in bracketedpattern after it is retrieved from the bibentry change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4714.0,4721,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,fix entry preview copy exception because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
1506.0,4722,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,adding additional modifiers to be used in bibtex key generator as i currently wanted to have a possibility to have capitalized shorttitles in my bibtex keys i reused the already existing capitalizeformatter titlecaseformatter and sentencecaseformatter as modifiers to be used also for the bibtexkeygeneratorthis implements and is more flexible as the solution developed by oscargus at the time in as it can be applied to all other fields and not only to titles change in changelogmd described manually tested changed features in running jabref helpjabreforg needs to be updated
4306.0,4727,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,disable renaming
4728.0,4729,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,saving changes and exiting application when the user clicks _save changes_ option the status ofsaving is not shown unlike before i am not sure what might bethe cause of that because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4584.0,4730,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,improve toolbar icons and their layout group and reorder the toolbar icons and add generate bibtex keys button now it looks like on the martinkarims prototypes screenshots of the new layout right pr because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4724.0,4731,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,fix default import format pattern remove display arrayadd migration because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4474.0,4738,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,adding support for input methods because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4586.0,4743,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,adds a browse button next to the path text field for aux based groups because github does not support autolinking there fixes a browse button for aux based groups change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4666.0,4744,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,move library specific key pattern dialog call to library menu follow up of and menu entry bibtex key patterns is calling a library specific dialog to set key patterns the global key patterns are managed using options preferencesthus moving it to library menu grabbed_ minor addition setting title of dialog which was empty before change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4583.0,4758,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,modifications to improve contrast of ui elements because github does not support autolinking there fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
1019.0,4759,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,feature implement search filter in show preferences add a search box in show preferences window to allow users to filterpreference options because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4023.0,4760,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,improve remote messaging multiple instances possible and should by reducing the timeout thus jabref does no longer waits seconds if a proxy prevents us from connecting to localhast surpasses because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4481.0,4760,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,improve remote messaging multiple instances possible and should by reducing the timeout thus jabref does no longer waits seconds if a proxy prevents us from connecting to localhast surpasses because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4755.0,4761,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,enable import button only if entry selected because github does not support autolinking there fixes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4767.0,4768,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,allow hyphens in bibtexgenygenerator add test hyphens are legal characters and should be allowedonly drawback authors with hyphens in the name eg al ketan and using a pattern like auth are reduced to al because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4764.0,4769,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,fix removing entries when source code field is out of focus the issue was storesource method is called when entry is out of focus however if another entry is selected then currententry is updated to that and storesource is called with the previous codearea but updating it in the second entry thus causing a duplicationfix was to pass the entry as another argument to storesource because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4754.0,4779,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,fix illegalargumentexception when ranking entries add names for ranking entries event so it does not generate an illegalargumentexceptionthis pr change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4733.0,4780,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,nightly indicate the build date and git revision add the information of the latest jabref version and its release date in about panel screenshots of the new layout aboutjabref pr because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4762.0,4784,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,fix opening of entry editor the problem was that the notificationpane was hiding the entry editor preview because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4785.0,4791,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,fix npe in duplicate resolver dialog init method was accessing the database field before it was initializedfixes pass a new bibdatabsecontext because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4786.0,4791,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,fix npe in duplicate resolver dialog init method was accessing the database field before it was initializedfixes pass a new bibdatabsecontext because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4736.0,4792,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,relativizes paths to aux files because github does not support autolinking there fixes issue introduced a new latexfiledirectory to metadatajava the path of the aux file is now serialized as a relative path with respect to the latexfiledirectory the getfilepath of texgroup now returns the relative path of the aux file used to create the group each user can define their own latexfiledirectory similar to userfiledirectory i have implemented tests to check for basic parsing serialization and also to check that the relative path is being found correctly when user selects an aux file via the browse button they are shown the relative path of the file in texgroupfilepath in group dialog change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4789.0,4794,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,fix closing of library not handling backup and autosave manager shutdown the issue was when the tab is closed by clicking x it did not callthe method closetab which handles the closing of backup andautosave manager because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4783.0,4799,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,fixes ok button enabling property in group dialog because github does not support autolinking there fixes issue namefieldtextproperty to the ok button so that ok button gets enabled as soon as we enter name of the group change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4783.0,4801,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,fixed group creation with default settings fix for the issue now the enabling disabling the ok button with regards to the text fields have been validated properly without changing the logic of the existing code as siedlerchr mentioned now no need to switch to another radio button and back again to enable the ok button because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4441.0,4807,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,item count in a group updated correctly because github does not support autolinking there fixes issue pr fixes the first issue i could not reproduce the second issue the item count should now be updated correctlythe problem was because of the listener not getting notified when changes were being made this was due to the weak listener which was attached to observablelist returned by databasecontextgetdatabase getentries only case where this pr might not work is when we are dealing with a library in which there are no groups other than the all entries that is because the group being utilized in the line texttextproperty bind groupgethits asstring in file gui groups grouptreeviewjava is the group all entries that is present even before you open any library in jabref this causes value to not be set properly but the only time it happens is if the only group you have in the new library is all entries once we are able to fix that this pr should work in all cases change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4679.0,4807,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,item count in a group updated correctly because github does not support autolinking there fixes issue pr fixes the first issue i could not reproduce the second issue the item count should now be updated correctlythe problem was because of the listener not getting notified when changes were being made this was due to the weak listener which was attached to observablelist returned by databasecontextgetdatabase getentries only case where this pr might not work is when we are dealing with a library in which there are no groups other than the all entries that is because the group being utilized in the line texttextproperty bind groupgethits asstring in file gui groups grouptreeviewjava is the group all entries that is present even before you open any library in jabref this causes value to not be set properly but the only time it happens is if the only group you have in the new library is all entries once we are able to fix that this pr should work in all cases change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4805.0,4815,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,enhanced message log worked on removed jabrefframeoutput in favor of fxdialogservicenotify and refactored calling codeadded logging to fxdialogservicenotifylogs seemed to be duplicated afterwards however this was another issue with log j because logevent objects are reused they were copied in logmessagesadd but at that point it was too late resulting in different log messages being overwritten i therefore moved the copying to guiappenderappend and this resolves the issue of seemingly duplicated log messages this is probably also the reason for closes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4811.0,4815,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,enhanced message log worked on removed jabrefframeoutput in favor of fxdialogservicenotify and refactored calling codeadded logging to fxdialogservicenotifylogs seemed to be duplicated afterwards however this was another issue with log j because logevent objects are reused they were copied in logmessagesadd but at that point it was too late resulting in different log messages being overwritten i therefore moved the copying to guiappenderappend and this resolves the issue of seemingly duplicated log messages this is probably also the reason for closes change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4817.0,4818,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,put renaming of file entries in javafx thread for cleanup closes because field changes must be done in the javafx thread i put the field change in a callable to be executed by the javafx threadthis issue might arise for other cleanup tasks as well change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4819.0,4822,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,convert autolinkfilesaction to javafx also convert a few other message boxes to javafx because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4820.0,4835,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,all buttons in custom dialogs react on enter all buttons in custom dialogs react now also on enter the default behavior space in javafx is not affected by this change change in changelogmd described manually tested changed features in running jabref https githubcom joelparkerhenderson git_commit_message
4735.0,4839,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,fix parser exception when loading tex groups with non existing file catch file not found exception and handle non existing aux files gracefully because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4840.0,4847,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,removed default constructor of fxdialogservice fix for needs test and discussion removed injection mechanism for dialogservice in order to remove its default constructor because through the null value used in the default constructor the nullpointerexceptions were caused change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
3531.0,4848,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,fix custom name formatters because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4854.0,4855,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,improve full text search for several files solution proposal for in findfulltextaction task is now used instead of backgroundtask to be able to show a progress dialog which shows the progress for searching files online lookupdialog the functionality for downloading a file in linkedfileviewmodel is split into download and preparedownloadtask to be able to define a custom onsucess action for the background task this is used in findfulltextaction to add the downloaded file to the entry instead of the urlthe functionality provided by linkedfileviewmodeldowload remains as it is so it does not affect the download of a single file via the entryeditor change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
3905.0,4860,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,remove deprecated awt apple extension because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4873.0,4876,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,fix saving of strings fix removing of strings the only problem i now have i cant reliable detect prevent dupliacte stringseg a user can have a string with label a and content b and a user can enter a new string a with content cthe first string would now be overwritten tobiasdiez do you have an idea if we can directly prevent the entering of duplicatesthe addall method simply adds all strings and updates the content if found previously it would always report a duplicate label exceptionmaybe one could check the id value if its present or equals because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4857.0,4892,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,fixed closing of the shared database login dialog if the user enters wrong authentication details fix for the issue dialog close after pressing ok button fixed closing of the shared database login dialog if the user enters wrong authentication details change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4579.0,4896,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,store column widths as integer store column widths as integer because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
2419.0,4910,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,make group dialog resizable allow resizing of the edit add group dialog describe the changes you have made here because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4911.0,4917,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,quick fix for error when opening preferences this is just a hotfix to make the preferences dialog working againi will create another pr for converting the tablecolunns preferences tab to proper mvvm structure with fxml and a new improved layout because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4905.0,4918,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,fixes throwing an exception when id field is present in bib file because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4864.0,4931,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,improve author parsing the author class added an additional space when converting a o to the dotted version a o because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
490.0,4933,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,fix for issue about the toolbar i dont think the search bar size should be link to side pane size with a bind its not really responsive littlebefore without the bind bigafter change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4932.0,4935,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,throw bibentrynotfound exception in case entry is no longer present when an entry got removed a npe complaining about an empty database was thrown because of some weird unkownbibtexentry thingnow the correct bibentrynotfound exception is thrown showing the problematic reference mark because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4940.0,4943,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,fix threading issue with opening from recent libraries on windows i could not reproduce the original exception but im very convinced that i found the threading culprit because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4844.0,4950,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,fixes remaining issues in because github does not support autolinking there as usual the situation was not as easy as it seemed to be in i reused now the existing renaming logic for renaming to suggested filename which performs some more checks like not to overwrite existing files and also takes the file directory settings into accountthus this should fix the remaining problem mentioned in change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4490.0,4962,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,fix for issue download fulltext for multiple entries prevent keycollion with empty urls
4886.0,4964,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,remove ui threadlist for maintable as it prevents sorting in maintable renenables sortingtried a bit around and could not find any side issue so far because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4913.0,4965,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,fix downloading pdf produces html as extension if we already have a filetype we use that instead of relying on the autodetection because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
2115.0,4976,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,include preview in entry editor because github does not support autolinking there first shot at current look mlep grimes should i continue along this path or do we need a different solutionrelated and change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
2016.0,4979,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,fix command line help text now in the cli help text arguments and descriptions have been rewritten for fixing simplifying and detailing them betterit fixes issue cli help change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4977.0,4980,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,resize different fonts changing entry type now jabref uses the same typography for the two menus to change entry type and for the tooltip it entry_type_menu change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
496.0,4981,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,duplicate check on import should be run in background task created background task for the work done in org jabref gui importer importentriesviewmodeljava
674.0,4991,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,submenu to select push application since the migration to javafx i saw no way to change the push application there were some pull request in the past trying to fix this but they all were forgotten undone so this is my shot trying to implement a very simple way to change the push application closes and closes closes apparently i forgot the fetch before i opened the new branch please ignore the old superfluous commits my changes start with f its still wip its not done yetthe caption of the menu is temporary there is no l n toolbarbutton is not updated and another small problem is left i could not figure out yet and i am hoping for your support i was not able to change the caption of the pushappplicationmenuitem since its bound somehow to another variable do you have any idea how i can change this label img width alttools push src change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4995.0,4996,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,fix the attach file dialog for starting on the users main directory now the attach file dialog in the right click menu for an entry starts on the working directory instead of the users main directory it is the same behavior as when adding a file from the entry editorit solves change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4997.0,4999,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,fix iee fetcher add exception dialog on import failcheck if we have keywords field present in json because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4958.0,5010,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,fix field formatter save actions throwing exception on autosave in my opinion this is an ugly hack but still the only option without violating our architectureproblem is that the autocompleter has an input binding which is triggered whenever setfield in bibentry is called in this case part of the apply save actionson autosave we have a background thread in the backupomanager which executes the savedatabaseaction which itself executes the save actionsexectuted in a background thread describe the changes you have made here because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
5002.0,5011,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,latex integration project hey this is the pull request where i will be uploading everything related to the latex integration project which tobias mentioned in for the moment i have been coding the backend of the tex parser and preparing tests for these classes before the end of this week i will add support for nested files and cross references and will keep improving the related documentatio y feedback is more than welcome d
674.0,5024,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,select push app in preferences as asked by tobiasdiez here is my alternative proposal this closes by merging closes and closes img width altprefpushtoapp src branch is build up on the other branch including the other commits this time by intentioni hope you like it have a good night change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
3861.0,5033,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,convert preferencedialog to mvvm one of the last missing things in is the conversion of the preferencedialog and some of its tabs to mvvm i understood that in the future jabrefpreference probably need properties to make them bindable but for now i think this goes beyond this prit works as expected i took the liberty to add a split pane between the conents and the tablist to enable the user to change the width between them so this pr is not just about refactoring the dialog this is very early shot on this matter i dont know if you think its worth moving on with this and to look also into the tabs img width altpreferencedialog src to convert to mvvm general filethe following conversions will be done in other prs as this one would grow too large entry table entry table columns external programs entry preview groups entry editor bibtex key generator import x export sorting x name formatter x xmp metadata x network x advanced x appereance after conversion of the tabs x code cleanup simplification refactoring reordering the preferences change in changelogmd described x manually tested changed features in running jabref x x helpjabreforg https githubcom jabref helpjabreforg issues
5019.0,5034,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,set up general fields character check not correct & alphabetical ordering as asked the character was included on the error message also we included other characters that were not being mentioned on the message we tried to remove the character from key_illegal_characters and key_unwanted_characters on bibtexkeygeneratorjava but we did not know if it would be a good idea because it violates some testsabout the order of the tabs we removed the alphabetical ordering so now it is following the order defined when the tabs are created on the set up general fields option hyphen pr because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
5043.0,5048,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,preserve encoding while copy and pasting in maintable encodes and decodes data with utf
5028.0,5056,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,fix order of other fields because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
